"","method","k_mean","k_freq","ptime","k_orig","e_mean","e_freq","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"50","pam_kluster",10,10,5.14400000002206,10,0,0,1000000,100,0.3,"IXAD3",100,1
"51","cal_kluster",12,10,94.2279999999664,10,2,0,1000000,100,0.3,"IXAD3",100,1
"52","ap_kluster",10,10,2.16500000003725,10,0,0,1000000,100,0.3,"IXAD3",100,1
"53","BIC_kluster",10,10,60.6919999999882,10,0,0,1000000,200,0.3,"IXAD3",100,1
"54","pam_kluster",10,10,22.9979999999705,10,0,0,1000000,200,0.3,"IXAD3",100,1
"55","cal_kluster",10,10,134.603000000046,10,0,0,1000000,200,0.3,"IXAD3",100,1
"56","ap_kluster",10,10,8.37499999994907,10,0,0,1000000,200,0.3,"IXAD3",100,1
"57","BIC_kluster",10,10,108.715000000011,10,0,0,1000000,300,0.3,"IXAD3",100,1
"58","pam_kluster",10,10,55.4729999999981,10,0,0,1000000,300,0.3,"IXAD3",100,1
"59","cal_kluster",10,10,175.958000000071,10,0,0,1000000,300,0.3,"IXAD3",100,1
"60","ap_kluster",10,10,18.8129999999874,10,0,0,1000000,300,0.3,"IXAD3",100,1
"61","BIC_kluster",10,10,166.788000000008,10,0,0,1000000,400,0.3,"IXAD3",100,1
"62","pam_kluster",10,10,106.580000000038,10,0,0,1000000,400,0.3,"IXAD3",100,1
"63","cal_kluster",10,10,217.710999999938,10,0,0,1000000,400,0.3,"IXAD3",100,1
"64","ap_kluster",10,10,30.5839999999953,10,0,0,1000000,400,0.3,"IXAD3",100,1
"65","BIC_kluster",10,10,225.367000000035,10,0,0,1000000,500,0.3,"IXAD3",100,1
"66","pam_kluster",10,10,187.714000000014,10,0,0,1000000,500,0.3,"IXAD3",100,1
"67","cal_kluster",10,10,260.535999999986,10,0,0,1000000,500,0.3,"IXAD3",100,1
"68","ap_kluster",10,10,47.278000000013,10,0,0,1000000,500,0.3,"IXAD3",100,1
"69","BIC_kluster",10,10,490.485999999975,10,0,0,1000000,1000,0.3,"IXAD3",100,1
"70","pam_kluster",10,10,888.698000000026,10,0,0,1000000,1000,0.3,"IXAD3",100,1
"71","cal_kluster",10,10,490.878999999986,10,0,0,1000000,1000,0.3,"IXAD3",100,1
"72","ap_kluster",10,10,235.483,10,0,0,1000000,1000,0.3,"IXAD3",100,1
"73","BIC_kluster",11,10,22.2340000000113,10,1,0,1000000,100,0.4,"7uZDY",100,1
"74","pam_kluster",10,10,5.2190000000046,10,0,0,1000000,100,0.4,"7uZDY",100,1
"75","cal_kluster",12,10,89.3489999999874,10,2,0,1000000,100,0.4,"7uZDY",100,1
"76","ap_kluster",10,10,2.67700000001059,10,0,0,1000000,100,0.4,"7uZDY",100,1
"77","BIC_kluster",10,10,47.0359999999928,10,0,0,1000000,200,0.4,"7uZDY",100,1
"78","pam_kluster",10,10,22.6710000000458,10,0,0,1000000,200,0.4,"7uZDY",100,1
"79","cal_kluster",11,10,124.551999999967,10,1,0,1000000,200,0.4,"7uZDY",100,1
"80","ap_kluster",10,10,8.66700000005949,10,0,0,1000000,200,0.4,"7uZDY",100,1
"81","BIC_kluster",10,10,79.640000000014,10,0,0,1000000,300,0.4,"7uZDY",100,1
"82","pam_kluster",10,10,55.179999999993,10,0,0,1000000,300,0.4,"7uZDY",100,1
"83","cal_kluster",10,10,161.064000000049,10,0,0,1000000,300,0.4,"7uZDY",100,1
"84","ap_kluster",10,10,18.9359999999579,10,0,0,1000000,300,0.4,"7uZDY",100,1
"85","BIC_kluster",10,10,119.049999999967,10,0,0,1000000,400,0.4,"7uZDY",100,1
"86","pam_kluster",10,10,108.016000000061,10,0,0,1000000,400,0.4,"7uZDY",100,1
"87","cal_kluster",10,10,199.041999999943,10,0,0,1000000,400,0.4,"7uZDY",100,1
"88","ap_kluster",10,10,30.4550000000017,10,0,0,1000000,400,0.4,"7uZDY",100,1
"89","BIC_kluster",10,10,169.268000000004,10,0,0,1000000,500,0.4,"7uZDY",100,1
"90","pam_kluster",10,10,188.214999999982,10,0,0,1000000,500,0.4,"7uZDY",100,1
"91","cal_kluster",10,10,237.506000000023,10,0,0,1000000,500,0.4,"7uZDY",100,1
"92","ap_kluster",10,10,50.6429999999964,10,0,0,1000000,500,0.4,"7uZDY",100,1
"93","BIC_kluster",10,10,409.678999999989,10,0,0,1000000,1000,0.4,"7uZDY",100,1
"94","pam_kluster",10,10,885.809999999998,10,0,0,1000000,1000,0.4,"7uZDY",100,1
"95","cal_kluster",10,10,435.00399999995,10,0,0,1000000,1000,0.4,"7uZDY",100,1
"96","ap_kluster",10,10,235.90300000002,10,0,0,1000000,1000,0.4,"7uZDY",100,1
"97","BIC_kluster",11,10,20.9650000000183,10,1,0,1000000,100,0.5,"oBPi4",100,1
"98","pam_kluster",10,10,5.25499999996828,10,0,0,1000000,100,0.5,"oBPi4",100,1
"99","cal_kluster",13,15,94.0480000000025,10,3,5,1000000,100,0.5,"oBPi4",100,1
"100","ap_kluster",10,10,2.79700000004232,10,0,0,1000000,100,0.5,"oBPi4",100,1
"101","BIC_kluster",11,10,41.4029999999766,10,1,0,1000000,200,0.5,"oBPi4",100,1
"102","pam_kluster",10,10,22.6880000000165,10,0,0,1000000,200,0.5,"oBPi4",100,1
"103","cal_kluster",12,12,132.74200000002,10,2,2,1000000,200,0.5,"oBPi4",100,1
"104","ap_kluster",10,10,8.55500000000029,10,0,0,1000000,200,0.5,"oBPi4",100,1
"105","BIC_kluster",11,10,68.6330000000526,10,1,0,1000000,300,0.5,"oBPi4",100,1
"106","pam_kluster",10,10,57.6440000000148,10,0,0,1000000,300,0.5,"oBPi4",100,1
"107","cal_kluster",12,12,171.511999999981,10,2,2,1000000,300,0.5,"oBPi4",100,1
"108","ap_kluster",10,10,19.1519999999946,10,0,0,1000000,300,0.5,"oBPi4",100,1
"109","BIC_kluster",10,10,97.8749999999854,10,0,0,1000000,400,0.5,"oBPi4",100,1
"110","pam_kluster",10,10,108.666000000034,10,0,0,1000000,400,0.5,"oBPi4",100,1
"111","cal_kluster",11,12,210.668999999936,10,1,2,1000000,400,0.5,"oBPi4",100,1
"112","ap_kluster",10,10,32.0820000000749,10,0,0,1000000,400,0.5,"oBPi4",100,1
"113","BIC_kluster",10,10,132.152999999998,10,0,0,1000000,500,0.5,"oBPi4",100,1
"114","pam_kluster",10,10,184.660999999993,10,0,0,1000000,500,0.5,"oBPi4",100,1
"115","cal_kluster",11,12,247.381000000001,10,1,2,1000000,500,0.5,"oBPi4",100,1
"116","ap_kluster",10,10,57.1889999999403,10,0,0,1000000,500,0.5,"oBPi4",100,1
"117","BIC_kluster",10,10,354.360000000037,10,0,0,1000000,1000,0.5,"oBPi4",100,1
"118","pam_kluster",10,10,920.618999999977,10,0,0,1000000,1000,0.5,"oBPi4",100,1
"119","cal_kluster",12,12,446.031999999977,10,2,2,1000000,1000,0.5,"oBPi4",100,1
"120","ap_kluster",10,10,231.858000000007,10,0,0,1000000,1000,0.5,"oBPi4",100,1
"121","BIC_kluster",10,10,18.5649999999878,10,0,0,1000000,100,0.6,"xoqfq",100,1
"122","pam_kluster",10,10,5.21099999999569,10,0,0,1000000,100,0.6,"xoqfq",100,1
"123","cal_kluster",11,10,92.984999999986,10,1,0,1000000,100,0.6,"xoqfq",100,1
"124","ap_kluster",10,10,2.29699999996956,10,0,0,1000000,100,0.6,"xoqfq",100,1
"125","BIC_kluster",10,10,32.9389999999548,10,0,0,1000000,200,0.6,"xoqfq",100,1
"126","pam_kluster",10,10,22.0020000000295,10,0,0,1000000,200,0.6,"xoqfq",100,1
"127","cal_kluster",10,10,129.852999999966,10,0,0,1000000,200,0.6,"xoqfq",100,1
"128","ap_kluster",10,10,9.35300000002462,10,0,0,1000000,200,0.6,"xoqfq",100,1
"129","BIC_kluster",10,10,50.6899999999951,10,0,0,1000000,300,0.6,"xoqfq",100,1
"130","pam_kluster",10,10,54.3050000000294,10,0,0,1000000,300,0.6,"xoqfq",100,1
"131","cal_kluster",10,10,167.071999999986,10,0,0,1000000,300,0.6,"xoqfq",100,1
"132","ap_kluster",10,10,18.6639999999752,10,0,0,1000000,300,0.6,"xoqfq",100,1
"133","BIC_kluster",10,10,70.1429999999818,10,0,0,1000000,400,0.6,"xoqfq",100,1
"134","pam_kluster",10,10,108.221000000005,10,0,0,1000000,400,0.6,"xoqfq",100,1
"135","cal_kluster",10,10,203.719000000005,10,0,0,1000000,400,0.6,"xoqfq",100,1
"136","ap_kluster",10,10,29.970000000023,10,0,0,1000000,400,0.6,"xoqfq",100,1
"137","BIC_kluster",10,10,91.6349999999875,10,0,0,1000000,500,0.6,"xoqfq",100,1
"138","pam_kluster",10,10,175.436999999947,10,0,0,1000000,500,0.6,"xoqfq",100,1
"139","cal_kluster",10,10,242.242000000035,10,0,0,1000000,500,0.6,"xoqfq",100,1
"140","ap_kluster",10,10,46.9640000000145,10,0,0,1000000,500,0.6,"xoqfq",100,1
"141","BIC_kluster",10,10,271.548999999992,10,0,0,1000000,1000,0.6,"xoqfq",100,1
"142","pam_kluster",10,10,856.082000000031,10,0,0,1000000,1000,0.6,"xoqfq",100,1
"143","cal_kluster",10,10,432.157999999967,10,0,0,1000000,1000,0.6,"xoqfq",100,1
"144","ap_kluster",10,10,225.416000000034,10,0,0,1000000,1000,0.6,"xoqfq",100,1
"145","BIC_kluster",10,10,17.4139999999825,10,0,0,1000000,100,0.7,"G7spK",100,1
"146","pam_kluster",10,10,5.23299999997835,10,0,0,1000000,100,0.7,"G7spK",100,1
"147","cal_kluster",11,10,90.984999999986,10,1,0,1000000,100,0.7,"G7spK",100,1
"148","ap_kluster",10,10,3.04400000002352,10,0,0,1000000,100,0.7,"G7spK",100,1
"149","BIC_kluster",10,10,29.0670000000391,10,0,0,1000000,200,0.7,"G7spK",100,1
"150","pam_kluster",10,10,22.2259999999587,10,0,0,1000000,200,0.7,"G7spK",100,1
"151","cal_kluster",10,10,125.374000000011,10,0,0,1000000,200,0.7,"G7spK",100,1
"152","ap_kluster",10,10,8.77300000000105,10,0,0,1000000,200,0.7,"G7spK",100,1
"153","BIC_kluster",10,10,44.1700000000201,10,0,0,1000000,300,0.7,"G7spK",100,1
"154","pam_kluster",10,10,55.6089999999895,10,0,0,1000000,300,0.7,"G7spK",100,1
"155","cal_kluster",10,10,161.254000000001,10,0,0,1000000,300,0.7,"G7spK",100,1
"156","ap_kluster",10,10,19.135000000002,10,0,0,1000000,300,0.7,"G7spK",100,1
"157","BIC_kluster",10,10,61.5079999999725,10,0,0,1000000,400,0.7,"G7spK",100,1
"158","pam_kluster",10,10,104.198000000033,10,0,0,1000000,400,0.7,"G7spK",100,1
"159","cal_kluster",10,10,197.574999999975,10,0,0,1000000,400,0.7,"G7spK",100,1
"160","ap_kluster",10,10,31.0210000000006,10,0,0,1000000,400,0.7,"G7spK",100,1
"161","BIC_kluster",10,10,79.031999999992,10,0,0,1000000,500,0.7,"G7spK",100,1
"162","pam_kluster",10,10,181.196999999964,10,0,0,1000000,500,0.7,"G7spK",100,1
"163","cal_kluster",10,10,234.621000000021,10,0,0,1000000,500,0.7,"G7spK",100,1
"164","ap_kluster",10,10,50.631999999976,10,0,0,1000000,500,0.7,"G7spK",100,1
"165","BIC_kluster",10,10,182.289000000012,10,0,0,1000000,1000,0.7,"G7spK",100,1
"166","pam_kluster",10,10,872.59899999998,10,0,0,1000000,1000,0.7,"G7spK",100,1
"167","cal_kluster",10,10,422.040999999997,10,0,0,1000000,1000,0.7,"G7spK",100,1
"168","ap_kluster",10,10,222.729999999996,10,0,0,1000000,1000,0.7,"G7spK",100,1
