"","method","k_mean","k_freq","ptime","k_orig","e_mean","e_freq","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"62","pam_kluster",4,4,143.50999999998,4,0,0,160000,400,0.3,"rjyK9",100,1
"63","cal_kluster",4,4,222.320000000007,4,0,0,160000,400,0.3,"rjyK9",100,1
"64","ap_kluster",8,8,31.6489999999612,4,4,4,160000,400,0.3,"rjyK9",100,1
"65","BIC_kluster",4,4,452.828000000052,4,0,0,160000,500,0.3,"rjyK9",100,1
"66","pam_kluster",4,4,247.089999999975,4,0,0,160000,500,0.3,"rjyK9",100,1
"67","cal_kluster",4,4,272.481999999967,4,0,0,160000,500,0.3,"rjyK9",100,1
"68","ap_kluster",9,9,56.0740000000005,4,5,5,160000,500,0.3,"rjyK9",100,1
"69","BIC_kluster",4,4,791.650999999962,4,0,0,160000,1000,0.3,"rjyK9",100,1
"70","pam_kluster",4,4,1327.89699999998,4,0,0,160000,1000,0.3,"rjyK9",100,1
"71","cal_kluster",4,4,545.930000000015,4,0,0,160000,1000,0.3,"rjyK9",100,1
"72","ap_kluster",13,14,270.181000000004,4,9,10,160000,1000,0.3,"rjyK9",100,1
"73","BIC_kluster",4,4,34.0220000000118,4,0,0,160000,100,0.4,"OliaZ",100,1
"74","pam_kluster",4,4,5.34200000000419,4,0,0,160000,100,0.4,"OliaZ",100,1
"75","cal_kluster",4,4,84.3580000000002,4,0,0,160000,100,0.4,"OliaZ",100,1
"76","ap_kluster",4,4,2.18300000001909,4,0,0,160000,100,0.4,"OliaZ",100,1
"77","BIC_kluster",4,4,112.60100000001,4,0,0,160000,200,0.4,"OliaZ",100,1
"78","pam_kluster",4,4,26.8119999999835,4,0,0,160000,200,0.4,"OliaZ",100,1
"79","cal_kluster",4,4,129.255000000012,4,0,0,160000,200,0.4,"OliaZ",100,1
"80","ap_kluster",4,4,7.47999999999593,4,0,0,160000,200,0.4,"OliaZ",100,1
"81","BIC_kluster",4,4,226.320000000029,4,0,0,160000,300,0.4,"OliaZ",100,1
"82","pam_kluster",4,4,69.8079999999973,4,0,0,160000,300,0.4,"OliaZ",100,1
"83","cal_kluster",4,4,178.618999999977,4,0,0,160000,300,0.4,"OliaZ",100,1
"84","ap_kluster",4,4,16.94200000001,4,0,0,160000,300,0.4,"OliaZ",100,1
"85","BIC_kluster",4,4,343.677000000025,4,0,0,160000,400,0.4,"OliaZ",100,1
"86","pam_kluster",4,4,141.579000000042,4,0,0,160000,400,0.4,"OliaZ",100,1
"87","cal_kluster",4,4,227.387999999999,4,0,0,160000,400,0.4,"OliaZ",100,1
"88","ap_kluster",5,5,30.2979999999661,4,1,1,160000,400,0.4,"OliaZ",100,1
"89","BIC_kluster",4,4,445.189999999981,4,0,0,160000,500,0.4,"OliaZ",100,1
"90","pam_kluster",4,4,246.629999999997,4,0,0,160000,500,0.4,"OliaZ",100,1
"91","cal_kluster",4,4,277.86299999999,4,0,0,160000,500,0.4,"OliaZ",100,1
"92","ap_kluster",6,6,53.4139999999898,4,2,2,160000,500,0.4,"OliaZ",100,1
"93","BIC_kluster",4,4,791.635999999962,4,0,0,160000,1000,0.4,"OliaZ",100,1
"94","pam_kluster",4,4,1347.60300000006,4,0,0,160000,1000,0.4,"OliaZ",100,1
"95","cal_kluster",4,4,565.133999999955,4,0,0,160000,1000,0.4,"OliaZ",100,1
"96","ap_kluster",10,10,254.488999999943,4,6,6,160000,1000,0.4,"OliaZ",100,1
"97","BIC_kluster",4,4,32.3950000000041,4,0,0,160000,100,0.5,"5H1VL",100,1
"98","pam_kluster",4,4,5.05100000000675,4,0,0,160000,100,0.5,"5H1VL",100,1
"99","cal_kluster",4,4,82.3649999999616,4,0,0,160000,100,0.5,"5H1VL",100,1
"100","ap_kluster",4,4,2.21000000003551,4,0,0,160000,100,0.5,"5H1VL",100,1
"101","BIC_kluster",4,4,91.617000000042,4,0,0,160000,200,0.5,"5H1VL",100,1
"102","pam_kluster",4,4,24.7849999999744,4,0,0,160000,200,0.5,"5H1VL",100,1
"103","cal_kluster",4,4,123.597000000023,4,0,0,160000,200,0.5,"5H1VL",100,1
"104","ap_kluster",4,4,7.31300000005285,4,0,0,160000,200,0.5,"5H1VL",100,1
"105","BIC_kluster",4,4,194.978999999963,4,0,0,160000,300,0.5,"5H1VL",100,1
"106","pam_kluster",4,4,65.2310000000725,4,0,0,160000,300,0.5,"5H1VL",100,1
"107","cal_kluster",4,4,168.879000000001,4,0,0,160000,300,0.5,"5H1VL",100,1
"108","ap_kluster",4,4,17.0719999999565,4,0,0,160000,300,0.5,"5H1VL",100,1
"109","BIC_kluster",4,4,295.45000000007,4,0,0,160000,400,0.5,"5H1VL",100,1
"110","pam_kluster",4,4,133.691999999908,4,0,0,160000,400,0.5,"5H1VL",100,1
"111","cal_kluster",4,4,216.281000000134,4,0,0,160000,400,0.5,"5H1VL",100,1
"112","ap_kluster",4,4,28.6809999999095,4,0,0,160000,400,0.5,"5H1VL",100,1
"113","BIC_kluster",4,4,411.650999999969,4,0,0,160000,500,0.5,"5H1VL",100,1
"114","pam_kluster",4,4,238.957000000068,4,0,0,160000,500,0.5,"5H1VL",100,1
"115","cal_kluster",4,4,265.383999999918,4,0,0,160000,500,0.5,"5H1VL",100,1
"116","ap_kluster",4,4,48.8980000000447,4,0,0,160000,500,0.5,"5H1VL",100,1
"117","BIC_kluster",4,4,801.609000000069,4,0,0,160000,1000,0.5,"5H1VL",100,1
"118","pam_kluster",4,4,1249.973,4,0,0,160000,1000,0.5,"5H1VL",100,1
"119","cal_kluster",4,4,532.609999999942,4,0,0,160000,1000,0.5,"5H1VL",100,1
"120","ap_kluster",8,8,255.322000000073,4,4,4,160000,1000,0.5,"5H1VL",100,1
"121","BIC_kluster",4,4,27.0890000000509,4,0,0,160000,100,0.6,"SQ8gA",100,1
"122","pam_kluster",4,4,5.38499999995111,4,0,0,160000,100,0.6,"SQ8gA",100,1
"123","cal_kluster",4,4,85.3560000000871,4,0,0,160000,100,0.6,"SQ8gA",100,1
"124","ap_kluster",4,4,2.3179999999702,4,0,0,160000,100,0.6,"SQ8gA",100,1
"125","BIC_kluster",4,4,73.5140000000101,4,0,0,160000,200,0.6,"SQ8gA",100,1
"126","pam_kluster",4,4,26.0129999999917,4,0,0,160000,200,0.6,"SQ8gA",100,1
"127","cal_kluster",4,4,123.273999999976,4,0,0,160000,200,0.6,"SQ8gA",100,1
"128","ap_kluster",4,4,7.63000000006286,4,0,0,160000,200,0.6,"SQ8gA",100,1
"129","BIC_kluster",4,4,135.141000000032,4,0,0,160000,300,0.6,"SQ8gA",100,1
"130","pam_kluster",4,4,68.2810000000609,4,0,0,160000,300,0.6,"SQ8gA",100,1
"131","cal_kluster",4,4,167.094999999972,4,0,0,160000,300,0.6,"SQ8gA",100,1
"132","ap_kluster",4,4,16.3340000000171,4,0,0,160000,300,0.6,"SQ8gA",100,1
"133","BIC_kluster",4,4,229.880000000034,4,0,0,160000,400,0.6,"SQ8gA",100,1
"134","pam_kluster",4,4,138.493999999919,4,0,0,160000,400,0.6,"SQ8gA",100,1
"135","cal_kluster",4,4,213.217000000077,4,0,0,160000,400,0.6,"SQ8gA",100,1
"136","ap_kluster",4,4,28.9419999999373,4,0,0,160000,400,0.6,"SQ8gA",100,1
"137","BIC_kluster",4,4,324.983999999924,4,0,0,160000,500,0.6,"SQ8gA",100,1
"138","pam_kluster",4,4,243.585000000094,4,0,0,160000,500,0.6,"SQ8gA",100,1
"139","cal_kluster",4,4,259.20899999993,4,0,0,160000,500,0.6,"SQ8gA",100,1
"140","ap_kluster",4,4,48.6820000000153,4,0,0,160000,500,0.6,"SQ8gA",100,1
"141","BIC_kluster",4,4,758.72500000002,4,0,0,160000,1000,0.6,"SQ8gA",100,1
"142","pam_kluster",4,4,1282.42600000001,4,0,0,160000,1000,0.6,"SQ8gA",100,1
"143","cal_kluster",4,4,516.836999999956,4,0,0,160000,1000,0.6,"SQ8gA",100,1
"144","ap_kluster",5,5,261.95299999998,4,1,1,160000,1000,0.6,"SQ8gA",100,1
"145","BIC_kluster",4,4,24.5819999999658,4,0,0,160000,100,0.7,"sF60J",100,1
"146","pam_kluster",4,4,5.3870000000461,4,0,0,160000,100,0.7,"sF60J",100,1
"147","cal_kluster",6,5,84.2679999999673,4,2,1,160000,100,0.7,"sF60J",100,1
"148","ap_kluster",4,4,2.33200000012584,4,0,0,160000,100,0.7,"sF60J",100,1
"149","BIC_kluster",4,4,64.5590000000811,4,0,0,160000,200,0.7,"sF60J",100,1
"150","pam_kluster",4,4,25.9249999999738,4,0,0,160000,200,0.7,"sF60J",100,1
"151","cal_kluster",5,5,122.693000000014,4,1,1,160000,200,0.7,"sF60J",100,1
"152","ap_kluster",4,4,7.87299999997776,4,0,0,160000,200,0.7,"sF60J",100,1
"153","BIC_kluster",4,4,111.830999999904,4,0,0,160000,300,0.7,"sF60J",100,1
"154","pam_kluster",4,4,67.1130000000412,4,0,0,160000,300,0.7,"sF60J",100,1
"155","cal_kluster",5,5,165.371999999974,4,1,1,160000,300,0.7,"sF60J",100,1
"156","ap_kluster",4,4,18.1229999999778,4,0,0,160000,300,0.7,"sF60J",100,1
"157","BIC_kluster",4,4,175.789000000004,4,0,0,160000,400,0.7,"sF60J",100,1
"158","pam_kluster",4,4,128.939999999857,4,0,0,160000,400,0.7,"sF60J",100,1
"159","cal_kluster",5,5,208.944000000105,4,1,1,160000,400,0.7,"sF60J",100,1
"160","ap_kluster",4,4,29.3629999999393,4,0,0,160000,400,0.7,"sF60J",100,1
"161","BIC_kluster",4,4,250.635999999999,4,0,0,160000,500,0.7,"sF60J",100,1
"162","pam_kluster",4,4,222.358000000022,4,0,0,160000,500,0.7,"sF60J",100,1
"163","cal_kluster",5,5,255.465000000011,4,1,1,160000,500,0.7,"sF60J",100,1
"164","ap_kluster",4,4,50.7279999999737,4,0,0,160000,500,0.7,"sF60J",100,1
"165","BIC_kluster",4,4,768.844000000026,4,0,0,160000,1000,0.7,"sF60J",100,1
"166","pam_kluster",4,4,1143.86399999999,4,0,0,160000,1000,0.7,"sF60J",100,1
"167","cal_kluster",5,5,509.300000000018,4,1,1,160000,1000,0.7,"sF60J",100,1
"168","ap_kluster",5,5,237.408000000025,4,1,1,160000,1000,0.7,"sF60J",100,1
