"","method","k_mean","k_freq","ptime","k_orig","e_mean","e_freq","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"145","BIC_kluster",13,13,23.4259999999849,13,0,0,1690000,100,0.7,"n9bWD",100,1
"146","pam_kluster",13,13,5.22799999998824,13,0,0,1690000,100,0.7,"n9bWD",100,1
"147","cal_kluster",14,15,93.9630000000252,13,1,2,1690000,100,0.7,"n9bWD",100,1
"148","ap_kluster",11,12,3.70599999997648,13,-2,-1,1690000,100,0.7,"n9bWD",100,1
"149","BIC_kluster",13,13,39.8359999999811,13,0,0,1690000,200,0.7,"n9bWD",100,1
"150","pam_kluster",13,13,22.400000000016,13,0,0,1690000,200,0.7,"n9bWD",100,1
"151","cal_kluster",13,13,130.417000000001,13,0,0,1690000,200,0.7,"n9bWD",100,1
"152","ap_kluster",13,13,9.84299999996438,13,0,0,1690000,200,0.7,"n9bWD",100,1
"153","BIC_kluster",13,13,56.283999999956,13,0,0,1690000,300,0.7,"n9bWD",100,1
"154","pam_kluster",13,13,55.0070000000342,13,0,0,1690000,300,0.7,"n9bWD",100,1
"155","cal_kluster",13,13,166.248,13,0,0,1690000,300,0.7,"n9bWD",100,1
"156","ap_kluster",13,13,20.1170000000202,13,0,0,1690000,300,0.7,"n9bWD",100,1
"157","BIC_kluster",13,13,72.8489999999802,13,0,0,1690000,400,0.7,"n9bWD",100,1
"158","pam_kluster",13,13,104.106000000014,13,0,0,1690000,400,0.7,"n9bWD",100,1
"159","cal_kluster",13,13,201.910000000003,13,0,0,1690000,400,0.7,"n9bWD",100,1
"160","ap_kluster",13,13,32.0350000000108,13,0,0,1690000,400,0.7,"n9bWD",100,1
"161","BIC_kluster",13,13,90.3009999999704,13,0,0,1690000,500,0.7,"n9bWD",100,1
"162","pam_kluster",13,13,174.188000000031,13,0,0,1690000,500,0.7,"n9bWD",100,1
"163","cal_kluster",13,13,238.623999999989,13,0,0,1690000,500,0.7,"n9bWD",100,1
"164","ap_kluster",13,13,50.426999999996,13,0,0,1690000,500,0.7,"n9bWD",100,1
"165","BIC_kluster",13,13,175.23700000003,13,0,0,1690000,1000,0.7,"n9bWD",100,1
"166","pam_kluster",13,13,791.797000000006,13,0,0,1690000,1000,0.7,"n9bWD",100,1
"167","cal_kluster",13,13,420.875000000007,13,0,0,1690000,1000,0.7,"n9bWD",100,1
"168","ap_kluster",13,13,224.193999999974,13,0,0,1690000,1000,0.7,"n9bWD",100,1
