"","method","k_mean","k_freq","ptime","k_orig","e_mean","e_freq","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"65","BIC_kluster",11,11,207.482999999906,11,0,0,1210000,500,0.3,"7bAMF",100,1
"66","pam_kluster",11,11,174.086000000039,11,0,0,1210000,500,0.3,"7bAMF",100,1
"67","cal_kluster",11,11,282.262999999977,11,0,0,1210000,500,0.3,"7bAMF",100,1
"68","ap_kluster",11,11,44.8899999999412,11,0,0,1210000,500,0.3,"7bAMF",100,1
"69","BIC_kluster",12,11,455.082999999911,11,1,0,1210000,1000,0.3,"7bAMF",100,1
"70","pam_kluster",11,11,824.089000000051,11,0,0,1210000,1000,0.3,"7bAMF",100,1
"71","cal_kluster",11,11,540.527000000046,11,0,0,1210000,1000,0.3,"7bAMF",100,1
"72","ap_kluster",11,11,218.151000000027,11,0,0,1210000,1000,0.3,"7bAMF",100,1
"73","BIC_kluster",11,11,23.8280000000086,11,0,0,1210000,100,0.4,"lbspe",100,1
"74","pam_kluster",11,11,4.98800000004121,11,0,0,1210000,100,0.4,"lbspe",100,1
"75","cal_kluster",13,11,84.0289999998931,11,2,0,1210000,100,0.4,"lbspe",100,1
"76","ap_kluster",10,10,2.61000000002969,11,-1,-1,1210000,100,0.4,"lbspe",100,1
"77","BIC_kluster",11,11,45.3369999999413,11,0,0,1210000,200,0.4,"lbspe",100,1
"78","pam_kluster",11,11,21.6070000000473,11,0,0,1210000,200,0.4,"lbspe",100,1
"79","cal_kluster",11,11,123.462000000014,11,0,0,1210000,200,0.4,"lbspe",100,1
"80","ap_kluster",11,11,7.43499999996857,11,0,0,1210000,200,0.4,"lbspe",100,1
"81","BIC_kluster",11,11,73.5229999998992,11,0,0,1210000,300,0.4,"lbspe",100,1
"82","pam_kluster",11,11,52.8390000000654,11,0,0,1210000,300,0.4,"lbspe",100,1
"83","cal_kluster",11,11,162.036999999968,11,0,0,1210000,300,0.4,"lbspe",100,1
"84","ap_kluster",11,11,16.8390000000218,11,0,0,1210000,300,0.4,"lbspe",100,1
"85","BIC_kluster",11,11,113.203000000009,11,0,0,1210000,400,0.4,"lbspe",100,1
"86","pam_kluster",11,11,102.628999999972,11,0,0,1210000,400,0.4,"lbspe",100,1
"87","cal_kluster",11,11,200.181999999942,11,0,0,1210000,400,0.4,"lbspe",100,1
"88","ap_kluster",11,11,27.8639999999723,11,0,0,1210000,400,0.4,"lbspe",100,1
"89","BIC_kluster",11,11,154.794999999969,11,0,0,1210000,500,0.4,"lbspe",100,1
"90","pam_kluster",11,11,170.514999999839,11,0,0,1210000,500,0.4,"lbspe",100,1
"91","cal_kluster",11,11,239.888000000108,11,0,0,1210000,500,0.4,"lbspe",100,1
"92","ap_kluster",11,11,44.4480000000185,11,0,0,1210000,500,0.4,"lbspe",100,1
"93","BIC_kluster",11,11,410.158000000054,11,0,0,1210000,1000,0.4,"lbspe",100,1
"94","pam_kluster",11,11,809.249000000025,11,0,0,1210000,1000,0.4,"lbspe",100,1
"95","cal_kluster",11,11,451.661000000022,11,0,0,1210000,1000,0.4,"lbspe",100,1
"96","ap_kluster",11,11,224.275999999998,11,0,0,1210000,1000,0.4,"lbspe",100,1
"97","BIC_kluster",11,11,20.8569999999454,11,0,0,1210000,100,0.5,"07lbW",100,1
"98","pam_kluster",11,11,5.12499999994179,11,0,0,1210000,100,0.5,"07lbW",100,1
"99","cal_kluster",13,11,79.8020000000688,11,2,0,1210000,100,0.5,"07lbW",100,1
"100","ap_kluster",10,11,2.3509999999369,11,-1,0,1210000,100,0.5,"07lbW",100,1
"101","BIC_kluster",11,11,39.603999999963,11,0,0,1210000,200,0.5,"07lbW",100,1
"102","pam_kluster",11,11,21.3409999999858,11,0,0,1210000,200,0.5,"07lbW",100,1
"103","cal_kluster",11,11,118.112999999998,11,0,0,1210000,200,0.5,"07lbW",100,1
"104","ap_kluster",11,11,7.66399999993155,11,0,0,1210000,200,0.5,"07lbW",100,1
"105","BIC_kluster",11,11,62.457000000024,11,0,0,1210000,300,0.5,"07lbW",100,1
"106","pam_kluster",11,11,52.1469999999827,11,0,0,1210000,300,0.5,"07lbW",100,1
"107","cal_kluster",11,11,153.863000000027,11,0,0,1210000,300,0.5,"07lbW",100,1
"108","ap_kluster",11,11,16.5810000000783,11,0,0,1210000,300,0.5,"07lbW",100,1
"109","BIC_kluster",11,11,101.067999999941,11,0,0,1210000,400,0.5,"07lbW",100,1
"110","pam_kluster",11,11,115.089000000007,11,0,0,1210000,400,0.5,"07lbW",100,1
"111","cal_kluster",11,11,215.099999999948,11,0,0,1210000,400,0.5,"07lbW",100,1
"112","ap_kluster",11,11,30.6680000000779,11,0,0,1210000,400,0.5,"07lbW",100,1
"113","BIC_kluster",11,11,126.625000000015,11,0,0,1210000,500,0.5,"07lbW",100,1
"114","pam_kluster",11,11,178.540000000037,11,0,0,1210000,500,0.5,"07lbW",100,1
"115","cal_kluster",11,11,238.724999999991,11,0,0,1210000,500,0.5,"07lbW",100,1
"116","ap_kluster",11,11,46.7810000000172,11,0,0,1210000,500,0.5,"07lbW",100,1
"117","BIC_kluster",11,11,352.291999999987,11,0,0,1210000,1000,0.5,"07lbW",100,1
"118","pam_kluster",11,11,823.753000000012,11,0,0,1210000,1000,0.5,"07lbW",100,1
"119","cal_kluster",11,11,440.028999999893,11,0,0,1210000,1000,0.5,"07lbW",100,1
"120","ap_kluster",11,11,229.918000000092,11,0,0,1210000,1000,0.5,"07lbW",100,1
"121","BIC_kluster",11,11,19.9059999999881,11,0,0,1210000,100,0.6,"P5gRM",100,1
"122","pam_kluster",11,11,5.42099999994389,11,0,0,1210000,100,0.6,"P5gRM",100,1
"123","cal_kluster",13,11,81.8950000000041,11,2,0,1210000,100,0.6,"P5gRM",100,1
"124","ap_kluster",11,11,2.98200000009092,11,0,0,1210000,100,0.6,"P5gRM",100,1
"125","BIC_kluster",11,11,36.992000000042,11,0,0,1210000,200,0.6,"P5gRM",100,1
"126","pam_kluster",11,11,21.5729999998148,11,0,0,1210000,200,0.6,"P5gRM",100,1
"127","cal_kluster",11,11,114.840000000113,11,0,0,1210000,200,0.6,"P5gRM",100,1
"128","ap_kluster",11,11,7.82999999992899,11,0,0,1210000,200,0.6,"P5gRM",100,1
"129","BIC_kluster",11,11,56.9050000000134,11,0,0,1210000,300,0.6,"P5gRM",100,1
"130","pam_kluster",11,11,53.4270000000979,11,0,0,1210000,300,0.6,"P5gRM",100,1
"131","cal_kluster",11,11,149.521999999808,11,0,0,1210000,300,0.6,"P5gRM",100,1
"132","ap_kluster",11,11,16.8960000000807,11,0,0,1210000,300,0.6,"P5gRM",100,1
"133","BIC_kluster",11,11,78.369999999908,11,0,0,1210000,400,0.6,"P5gRM",100,1
"134","pam_kluster",11,11,101.573000000164,11,0,0,1210000,400,0.6,"P5gRM",100,1
"135","cal_kluster",11,11,185.588999999978,11,0,0,1210000,400,0.6,"P5gRM",100,1
"136","ap_kluster",11,11,29.1810000000696,11,0,0,1210000,400,0.6,"P5gRM",100,1
"137","BIC_kluster",11,11,101.955000000016,11,0,0,1210000,500,0.6,"P5gRM",100,1
"138","pam_kluster",11,11,175.287000000026,11,0,0,1210000,500,0.6,"P5gRM",100,1
"139","cal_kluster",11,11,220.782999999981,11,0,0,1210000,500,0.6,"P5gRM",100,1
"140","ap_kluster",11,11,47.7919999999576,11,0,0,1210000,500,0.6,"P5gRM",100,1
"141","BIC_kluster",11,11,269.049999999945,11,0,0,1210000,1000,0.6,"P5gRM",100,1
"142","pam_kluster",11,11,824.472000000023,11,0,0,1210000,1000,0.6,"P5gRM",100,1
"143","cal_kluster",11,11,402.598999999987,11,0,0,1210000,1000,0.6,"P5gRM",100,1
"144","ap_kluster",11,11,250.869999999981,11,0,0,1210000,1000,0.6,"P5gRM",100,1
"145","BIC_kluster",11,11,19.2009999999718,11,0,0,1210000,100,0.7,"itc3s",100,1
"146","pam_kluster",11,11,5.23800000002666,11,0,0,1210000,100,0.7,"itc3s",100,1
"147","cal_kluster",12,11,90.9969999999885,11,1,0,1210000,100,0.7,"itc3s",100,1
"148","ap_kluster",11,11,2.90699999996286,11,0,0,1210000,100,0.7,"itc3s",100,1
"149","BIC_kluster",11,11,32.3910000000324,11,0,0,1210000,200,0.7,"itc3s",100,1
"150","pam_kluster",11,11,22.0240000000049,11,0,0,1210000,200,0.7,"itc3s",100,1
"151","cal_kluster",11,11,125.999000000011,11,0,0,1210000,200,0.7,"itc3s",100,1
"152","ap_kluster",11,11,8.74499999999534,11,0,0,1210000,200,0.7,"itc3s",100,1
"153","BIC_kluster",11,11,47.4689999999391,11,0,0,1210000,300,0.7,"itc3s",100,1
"154","pam_kluster",11,11,53.7870000000694,11,0,0,1210000,300,0.7,"itc3s",100,1
"155","cal_kluster",11,11,155.313999999853,11,0,0,1210000,300,0.7,"itc3s",100,1
"156","ap_kluster",11,11,17.7070000001113,11,0,0,1210000,300,0.7,"itc3s",100,1
"157","BIC_kluster",11,11,62.1700000001583,11,0,0,1210000,400,0.7,"itc3s",100,1
"158","pam_kluster",11,11,101.330999999889,11,0,0,1210000,400,0.7,"itc3s",100,1
"159","cal_kluster",11,11,187.092000000004,11,0,0,1210000,400,0.7,"itc3s",100,1
"160","ap_kluster",11,11,28.4709999999614,11,0,0,1210000,400,0.7,"itc3s",100,1
"161","BIC_kluster",11,11,77.7059999999328,11,0,0,1210000,500,0.7,"itc3s",100,1
"162","pam_kluster",11,11,172.684000000023,11,0,0,1210000,500,0.7,"itc3s",100,1
"163","cal_kluster",11,11,222.765999999945,11,0,0,1210000,500,0.7,"itc3s",100,1
"164","ap_kluster",11,11,45.4700000000157,11,0,0,1210000,500,0.7,"itc3s",100,1
"165","BIC_kluster",11,11,175.637000000032,11,0,0,1210000,1000,0.7,"itc3s",100,1
"166","pam_kluster",11,11,830.061999999918,11,0,0,1210000,1000,0.7,"itc3s",100,1
"167","cal_kluster",11,11,405.370999999985,11,0,0,1210000,1000,0.7,"itc3s",100,1
"168","ap_kluster",11,11,232.603000000003,11,0,0,1210000,1000,0.7,"itc3s",100,1
