"","method","k_mean","k_freq","ptime","k_orig","e_mean","e_freq","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"26","pam_kluster",1,1,5.67799999999716,3,-2,-2,90000,100,0.2,"zmzkY",100,1
"27","cal_kluster",3,3,96.6420000000071,3,0,0,90000,100,0.2,"zmzkY",100,1
"28","ap_kluster",5,5,2.65299999999115,3,2,2,90000,100,0.2,"zmzkY",100,1
"29","BIC_kluster",3,3,193.334999999997,3,0,0,90000,200,0.2,"zmzkY",100,1
"30","pam_kluster",1,1,28.0420000000049,3,-2,-2,90000,200,0.2,"zmzkY",100,1
"31","cal_kluster",3,3,151.327999999998,3,0,0,90000,200,0.2,"zmzkY",100,1
"32","ap_kluster",7,7,8.64900000000216,3,4,4,90000,200,0.2,"zmzkY",100,1
"33","BIC_kluster",3,3,326.088999999994,3,0,0,90000,300,0.2,"zmzkY",100,1
"34","pam_kluster",1,1,77.4659999999967,3,-2,-2,90000,300,0.2,"zmzkY",100,1
"35","cal_kluster",3,3,212.130000000003,3,0,0,90000,300,0.2,"zmzkY",100,1
"36","ap_kluster",9,9,20.5200000000123,3,6,6,90000,300,0.2,"zmzkY",100,1
"37","BIC_kluster",3,3,447.824999999995,3,0,0,90000,400,0.2,"zmzkY",100,1
"38","pam_kluster",2,1,157.226999999999,3,-1,-2,90000,400,0.2,"zmzkY",100,1
"39","cal_kluster",3,3,276.788,3,0,0,90000,400,0.2,"zmzkY",100,1
"40","ap_kluster",10,10,34.3280000000032,3,7,7,90000,400,0.2,"zmzkY",100,1
"41","BIC_kluster",3,3,565.295000000006,3,0,0,90000,500,0.2,"zmzkY",100,1
"42","pam_kluster",2,3,266.452999999998,3,-1,0,90000,500,0.2,"zmzkY",100,1
"43","cal_kluster",3,3,343.423999999997,3,0,0,90000,500,0.2,"zmzkY",100,1
"44","ap_kluster",12,12,78.4249999999956,3,9,9,90000,500,0.2,"zmzkY",100,1
"45","BIC_kluster",3,3,1012.973,3,0,0,90000,1000,0.2,"zmzkY",100,1
"46","pam_kluster",3,3,1383.635,3,0,0,90000,1000,0.2,"zmzkY",100,1
"47","cal_kluster",3,3,746.515999999996,3,0,0,90000,1000,0.2,"zmzkY",100,1
"48","ap_kluster",18,18,313.548000000001,3,15,15,90000,1000,0.2,"zmzkY",100,1
"49","BIC_kluster",3,3,47.7209999999905,3,0,0,90000,100,0.3,"1rlap",100,1
"50","pam_kluster",1,1,5.700000000008,3,-2,-2,90000,100,0.3,"1rlap",100,1
"51","cal_kluster",3,3,91.4190000000017,3,0,0,90000,100,0.3,"1rlap",100,1
"52","ap_kluster",3,3,2.43400000000474,3,0,0,90000,100,0.3,"1rlap",100,1
"53","BIC_kluster",3,3,169.616000000013,3,0,0,90000,200,0.3,"1rlap",100,1
"54","pam_kluster",1,1,27.8239999999914,3,-2,-2,90000,200,0.3,"1rlap",100,1
"55","cal_kluster",3,3,143.945999999993,3,0,0,90000,200,0.3,"1rlap",100,1
"56","ap_kluster",5,6,9.1480000000065,3,2,3,90000,200,0.3,"1rlap",100,1
"57","BIC_kluster",3,3,302.256999999991,3,0,0,90000,300,0.3,"1rlap",100,1
"58","pam_kluster",2,1,76.320000000007,3,-1,-2,90000,300,0.3,"1rlap",100,1
"59","cal_kluster",3,3,196.793000000003,3,0,0,90000,300,0.3,"1rlap",100,1
"60","ap_kluster",7,7,20.1689999999926,3,4,4,90000,300,0.3,"1rlap",100,1
"61","BIC_kluster",3,3,421.296999999991,3,0,0,90000,400,0.3,"1rlap",100,1
"62","pam_kluster",2,3,150.715000000007,3,-1,0,90000,400,0.3,"1rlap",100,1
"63","cal_kluster",3,3,254.868999999991,3,0,0,90000,400,0.3,"1rlap",100,1
"64","ap_kluster",8,7,33.7030000000032,3,5,4,90000,400,0.3,"1rlap",100,1
"65","BIC_kluster",3,3,542.751999999993,3,0,0,90000,500,0.3,"1rlap",100,1
"66","pam_kluster",2,3,259.366000000016,3,-1,0,90000,500,0.3,"1rlap",100,1
"67","cal_kluster",3,3,317.303,3,0,0,90000,500,0.3,"1rlap",100,1
"68","ap_kluster",9,9,76.1070000000054,3,6,6,90000,500,0.3,"1rlap",100,1
"69","BIC_kluster",3,3,971.683000000034,3,0,0,90000,1000,0.3,"1rlap",100,1
"70","pam_kluster",3,3,1284.03899999997,3,0,0,90000,1000,0.3,"1rlap",100,1
"71","cal_kluster",3,3,649.686000000009,3,0,0,90000,1000,0.3,"1rlap",100,1
"72","ap_kluster",13,13,311.518000000015,3,10,10,90000,1000,0.3,"1rlap",100,1
"73","BIC_kluster",3,3,41.7800000000097,3,0,0,90000,100,0.4,"ulJsa",100,1
"74","pam_kluster",1,1,5.29799999998795,3,-2,-2,90000,100,0.4,"ulJsa",100,1
"75","cal_kluster",3,3,84.3680000000058,3,0,0,90000,100,0.4,"ulJsa",100,1
"76","ap_kluster",3,3,2.19199999999182,3,0,0,90000,100,0.4,"ulJsa",100,1
"77","BIC_kluster",3,3,130.850000000006,3,0,0,90000,200,0.4,"ulJsa",100,1
"78","pam_kluster",1,1,26.4700000000048,3,-2,-2,90000,200,0.4,"ulJsa",100,1
"79","cal_kluster",3,3,130.885000000009,3,0,0,90000,200,0.4,"ulJsa",100,1
"80","ap_kluster",4,4,8.20899999999165,3,1,1,90000,200,0.4,"ulJsa",100,1
"81","BIC_kluster",3,3,262.445000000003,3,0,0,90000,300,0.4,"ulJsa",100,1
"82","pam_kluster",2,3,68.1009999999842,3,-1,0,90000,300,0.4,"ulJsa",100,1
"83","cal_kluster",3,3,180.501000000007,3,0,0,90000,300,0.4,"ulJsa",100,1
"84","ap_kluster",5,5,19.1770000000033,3,2,2,90000,300,0.4,"ulJsa",100,1
"85","BIC_kluster",3,3,378.934999999979,3,0,0,90000,400,0.4,"ulJsa",100,1
"86","pam_kluster",3,3,136.784999999996,3,0,0,90000,400,0.4,"ulJsa",100,1
"87","cal_kluster",3,3,233.336000000028,3,0,0,90000,400,0.4,"ulJsa",100,1
"88","ap_kluster",6,6,33.0239999999976,3,3,3,90000,400,0.4,"ulJsa",100,1
"89","BIC_kluster",3,3,491.876999999997,3,0,0,90000,500,0.4,"ulJsa",100,1
"90","pam_kluster",3,3,233.129000000026,3,0,0,90000,500,0.4,"ulJsa",100,1
"91","cal_kluster",3,3,286.456999999966,3,0,0,90000,500,0.4,"ulJsa",100,1
"92","ap_kluster",7,7,78.601999999999,3,4,4,90000,500,0.4,"ulJsa",100,1
"93","BIC_kluster",3,3,979.897000000001,3,0,0,90000,1000,0.4,"ulJsa",100,1
"94","pam_kluster",3,3,1241.21399999997,3,0,0,90000,1000,0.4,"ulJsa",100,1
"95","cal_kluster",3,3,598.068000000021,3,0,0,90000,1000,0.4,"ulJsa",100,1
"96","ap_kluster",10,10,308.025999999994,3,7,7,90000,1000,0.4,"ulJsa",100,1
"97","BIC_kluster",3,3,40.6800000000039,3,0,0,90000,100,0.5,"FMfKb",100,1
"98","pam_kluster",1,1,5.59099999999671,3,-2,-2,90000,100,0.5,"FMfKb",100,1
"99","cal_kluster",3,3,92.5900000000111,3,0,0,90000,100,0.5,"FMfKb",100,1
"100","ap_kluster",3,3,2.21099999999205,3,0,0,90000,100,0.5,"FMfKb",100,1
"101","BIC_kluster",3,3,125.185000000001,3,0,0,90000,200,0.5,"FMfKb",100,1
"102","pam_kluster",1,1,28.3289999999943,3,-2,-2,90000,200,0.5,"FMfKb",100,1
"103","cal_kluster",3,3,141.956000000013,3,0,0,90000,200,0.5,"FMfKb",100,1
"104","ap_kluster",3,3,7.92299999998795,3,0,0,90000,200,0.5,"FMfKb",100,1
"105","BIC_kluster",3,3,229.628000000008,3,0,0,90000,300,0.5,"FMfKb",100,1
"106","pam_kluster",2,3,75.6689999999908,3,-1,0,90000,300,0.5,"FMfKb",100,1
"107","cal_kluster",3,3,195.750999999989,3,0,0,90000,300,0.5,"FMfKb",100,1
"108","ap_kluster",3,3,19.0030000000079,3,0,0,90000,300,0.5,"FMfKb",100,1
"109","BIC_kluster",3,3,349.156000000014,3,0,0,90000,400,0.5,"FMfKb",100,1
"110","pam_kluster",3,3,151.562999999998,3,0,0,90000,400,0.5,"FMfKb",100,1
"111","cal_kluster",3,3,246.674000000003,3,0,0,90000,400,0.5,"FMfKb",100,1
"112","ap_kluster",4,5,31.2989999999809,3,1,2,90000,400,0.5,"FMfKb",100,1
"113","BIC_kluster",3,3,482.221000000009,3,0,0,90000,500,0.5,"FMfKb",100,1
"114","pam_kluster",3,3,266.012999999984,3,0,0,90000,500,0.5,"FMfKb",100,1
"115","cal_kluster",3,3,306.781999999996,3,0,0,90000,500,0.5,"FMfKb",100,1
"116","ap_kluster",5,5,73.0580000000009,3,2,2,90000,500,0.5,"FMfKb",100,1
"117","BIC_kluster",3,3,913.433000000001,3,0,0,90000,1000,0.5,"FMfKb",100,1
"118","pam_kluster",3,3,1391.20799999998,3,0,0,90000,1000,0.5,"FMfKb",100,1
"119","cal_kluster",3,3,639.535000000022,3,0,0,90000,1000,0.5,"FMfKb",100,1
"120","ap_kluster",7,7,273.888999999996,3,4,4,90000,1000,0.5,"FMfKb",100,1
"121","BIC_kluster",3,3,40.520999999957,3,0,0,90000,100,0.6,"3qiod",100,1
"122","pam_kluster",1,1,5.81899999998859,3,-2,-2,90000,100,0.6,"3qiod",100,1
"123","cal_kluster",3,3,85.3320000000458,3,0,0,90000,100,0.6,"3qiod",100,1
"124","ap_kluster",3,3,2.18600000001607,3,0,0,90000,100,0.6,"3qiod",100,1
"125","BIC_kluster",3,3,113.274000000041,3,0,0,90000,200,0.6,"3qiod",100,1
"126","pam_kluster",2,3,28.1259999999529,3,-1,0,90000,200,0.6,"3qiod",100,1
"127","cal_kluster",3,3,131.080999999998,3,0,0,90000,200,0.6,"3qiod",100,1
"128","ap_kluster",3,3,8.26399999997375,3,0,0,90000,200,0.6,"3qiod",100,1
"129","BIC_kluster",3,3,200.475999999959,3,0,0,90000,300,0.6,"3qiod",100,1
"130","pam_kluster",3,3,72.9840000000113,3,0,0,90000,300,0.6,"3qiod",100,1
"131","cal_kluster",3,3,183.130000000012,3,0,0,90000,300,0.6,"3qiod",100,1
"132","ap_kluster",3,3,16.4719999999288,3,0,0,90000,300,0.6,"3qiod",100,1
"133","BIC_kluster",3,3,287.460000000036,3,0,0,90000,400,0.6,"3qiod",100,1
"134","pam_kluster",3,3,152.588999999949,3,0,0,90000,400,0.6,"3qiod",100,1
"135","cal_kluster",3,3,234.722000000023,3,0,0,90000,400,0.6,"3qiod",100,1
"136","ap_kluster",3,3,28.5420000000813,3,0,0,90000,400,0.6,"3qiod",100,1
"137","BIC_kluster",3,3,372.104999999981,3,0,0,90000,500,0.6,"3qiod",100,1
"138","pam_kluster",3,3,270.843999999954,3,0,0,90000,500,0.6,"3qiod",100,1
"139","cal_kluster",3,3,287.653000000013,3,0,0,90000,500,0.6,"3qiod",100,1
"140","ap_kluster",3,3,70.0630000000165,3,0,0,90000,500,0.6,"3qiod",100,1
"141","BIC_kluster",3,3,864.066999999981,3,0,0,90000,1000,0.6,"3qiod",100,1
"142","pam_kluster",3,3,1451.17599999998,3,0,0,90000,1000,0.6,"3qiod",100,1
"143","cal_kluster",3,3,604.305000000022,3,0,0,90000,1000,0.6,"3qiod",100,1
"144","ap_kluster",4,4,278.888000000014,3,1,1,90000,1000,0.6,"3qiod",100,1
"145","BIC_kluster",3,3,31.5630000000092,3,0,0,90000,100,0.7,"vA0kW",100,1
"146","pam_kluster",1,1,5.62100000002829,3,-2,-2,90000,100,0.7,"vA0kW",100,1
"147","cal_kluster",3,3,83.5259999999835,3,0,0,90000,100,0.7,"vA0kW",100,1
"148","ap_kluster",3,3,2.22200000000157,3,0,0,90000,100,0.7,"vA0kW",100,1
"149","BIC_kluster",3,3,80.6429999999746,3,0,0,90000,200,0.7,"vA0kW",100,1
"150","pam_kluster",2,1,26.9369999999908,3,-1,-2,90000,200,0.7,"vA0kW",100,1
"151","cal_kluster",3,3,129.786000000015,3,0,0,90000,200,0.7,"vA0kW",100,1
"152","ap_kluster",3,3,7.63999999999942,3,0,0,90000,200,0.7,"vA0kW",100,1
"153","BIC_kluster",3,3,131.314000000028,3,0,0,90000,300,0.7,"vA0kW",100,1
"154","pam_kluster",2,3,74.7199999999648,3,-1,0,90000,300,0.7,"vA0kW",100,1
"155","cal_kluster",3,3,180.95900000001,3,0,0,90000,300,0.7,"vA0kW",100,1
"156","ap_kluster",3,3,16.3849999999438,3,0,0,90000,300,0.7,"vA0kW",100,1
"157","BIC_kluster",3,3,188.447999999968,3,0,0,90000,400,0.7,"vA0kW",100,1
"158","pam_kluster",2,3,151.927999999993,3,-1,0,90000,400,0.7,"vA0kW",100,1
"159","cal_kluster",3,3,233.435000000005,3,0,0,90000,400,0.7,"vA0kW",100,1
"160","ap_kluster",3,3,29.1180000000168,3,0,0,90000,400,0.7,"vA0kW",100,1
"161","BIC_kluster",3,3,257.327000000027,3,0,0,90000,500,0.7,"vA0kW",100,1
"162","pam_kluster",3,3,263.68700000002,3,0,0,90000,500,0.7,"vA0kW",100,1
"163","cal_kluster",3,3,289.374999999971,3,0,0,90000,500,0.7,"vA0kW",100,1
"164","ap_kluster",3,3,67.6980000000112,3,0,0,90000,500,0.7,"vA0kW",100,1
"165","BIC_kluster",3,3,645.678,3,0,0,90000,1000,0.7,"vA0kW",100,1
"166","pam_kluster",3,3,1397.62899999999,3,0,0,90000,1000,0.7,"vA0kW",100,1
"167","cal_kluster",3,3,601.061999999998,3,0,0,90000,1000,0.7,"vA0kW",100,1
"168","ap_kluster",4,4,292.799000000006,3,1,1,90000,1000,0.7,"vA0kW",100,1
