"","method","k_mean","k_freq","ptime","k_orig","e_mean","e_freq","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"72","ap_kluster",11,11,257.954999999987,8,3,3,640000,1000,0.3,"6YgeA",100,1
"73","BIC_kluster",8,8,21.773000000001,8,0,0,640000,100,0.4,"7HFXk",100,1
"74","pam_kluster",8,8,5.02500000011059,8,0,0,640000,100,0.4,"7HFXk",100,1
"75","cal_kluster",11,8,81.5499999999738,8,3,0,640000,100,0.4,"7HFXk",100,1
"76","ap_kluster",8,8,2.02100000000792,8,0,0,640000,100,0.4,"7HFXk",100,1
"77","BIC_kluster",8,8,50.945000000007,8,0,0,640000,200,0.4,"7HFXk",100,1
"78","pam_kluster",8,8,22.7760000000417,8,0,0,640000,200,0.4,"7HFXk",100,1
"79","cal_kluster",9,8,119.807000000044,8,1,0,640000,200,0.4,"7HFXk",100,1
"80","ap_kluster",8,8,7.64499999993131,8,0,0,640000,200,0.4,"7HFXk",100,1
"81","BIC_kluster",8,8,102.623999999923,8,0,0,640000,300,0.4,"7HFXk",100,1
"82","pam_kluster",8,8,60.0220000000118,8,0,0,640000,300,0.4,"7HFXk",100,1
"83","cal_kluster",8,8,158.793000000049,8,0,0,640000,300,0.4,"7HFXk",100,1
"84","ap_kluster",8,8,16.4010000000853,8,0,0,640000,300,0.4,"7HFXk",100,1
"85","BIC_kluster",8,8,163.397999999928,8,0,0,640000,400,0.4,"7HFXk",100,1
"86","pam_kluster",8,8,114.759000000049,8,0,0,640000,400,0.4,"7HFXk",100,1
"87","cal_kluster",8,8,198.094000000012,8,0,0,640000,400,0.4,"7HFXk",100,1
"88","ap_kluster",8,8,28.1909999998898,8,0,0,640000,400,0.4,"7HFXk",100,1
"89","BIC_kluster",8,8,229.53800000003,8,0,0,640000,500,0.4,"7HFXk",100,1
"90","pam_kluster",8,8,201.057999999946,8,0,0,640000,500,0.4,"7HFXk",100,1
"91","cal_kluster",8,8,239.311000000089,8,0,0,640000,500,0.4,"7HFXk",100,1
"92","ap_kluster",8,8,43.8249999999098,8,0,0,640000,500,0.4,"7HFXk",100,1
"93","BIC_kluster",8,8,501.048000000053,8,0,0,640000,1000,0.4,"7HFXk",100,1
"94","pam_kluster",8,8,984.025000000009,8,0,0,640000,1000,0.4,"7HFXk",100,1
"95","cal_kluster",8,8,446.352000000072,8,0,0,640000,1000,0.4,"7HFXk",100,1
"96","ap_kluster",9,9,236.502999999953,8,1,1,640000,1000,0.4,"7HFXk",100,1
"97","BIC_kluster",8,8,19.8179999999556,8,0,0,640000,100,0.5,"nPBJ2",100,1
"98","pam_kluster",8,8,5.08400000008987,8,0,0,640000,100,0.5,"nPBJ2",100,1
"99","cal_kluster",10,8,81.398999999903,8,2,0,640000,100,0.5,"nPBJ2",100,1
"100","ap_kluster",8,8,2.06800000008661,8,0,0,640000,100,0.5,"nPBJ2",100,1
"101","BIC_kluster",8,8,43.9519999999757,8,0,0,640000,200,0.5,"nPBJ2",100,1
"102","pam_kluster",8,8,23.3710000000865,8,0,0,640000,200,0.5,"nPBJ2",100,1
"103","cal_kluster",8,8,118.974999999977,8,0,0,640000,200,0.5,"nPBJ2",100,1
"104","ap_kluster",8,8,7.5329999999376,8,0,0,640000,200,0.5,"nPBJ2",100,1
"105","BIC_kluster",8,8,78.0779999999941,8,0,0,640000,300,0.5,"nPBJ2",100,1
"106","pam_kluster",8,8,59.2500000000728,8,0,0,640000,300,0.5,"nPBJ2",100,1
"107","cal_kluster",8,8,156.884999999937,8,0,0,640000,300,0.5,"nPBJ2",100,1
"108","ap_kluster",8,8,16.4380000000237,8,0,0,640000,300,0.5,"nPBJ2",100,1
"109","BIC_kluster",8,8,127.262000000017,8,0,0,640000,400,0.5,"nPBJ2",100,1
"110","pam_kluster",8,8,115.392000000007,8,0,0,640000,400,0.5,"nPBJ2",100,1
"111","cal_kluster",8,8,195.792000000001,8,0,0,640000,400,0.5,"nPBJ2",100,1
"112","ap_kluster",8,8,27.3150000000314,8,0,0,640000,400,0.5,"nPBJ2",100,1
"113","BIC_kluster",8,8,201.653999999879,8,0,0,640000,500,0.5,"nPBJ2",100,1
"114","pam_kluster",8,8,202.914000000077,8,0,0,640000,500,0.5,"nPBJ2",100,1
"115","cal_kluster",8,8,234.146999999939,8,0,0,640000,500,0.5,"nPBJ2",100,1
"116","ap_kluster",8,8,44.4400000000605,8,0,0,640000,500,0.5,"nPBJ2",100,1
"117","BIC_kluster",8,8,516.506999999983,8,0,0,640000,1000,0.5,"nPBJ2",100,1
"118","pam_kluster",8,8,1045.60800000004,8,0,0,640000,1000,0.5,"nPBJ2",100,1
"119","cal_kluster",8,8,436.289000000004,8,0,0,640000,1000,0.5,"nPBJ2",100,1
"120","ap_kluster",8,8,215.862999999983,8,0,0,640000,1000,0.5,"nPBJ2",100,1
"121","BIC_kluster",8,8,17.2250000000495,8,0,0,640000,100,0.6,"SkWGm",100,1
"122","pam_kluster",8,8,4.98499999995693,8,0,0,640000,100,0.6,"SkWGm",100,1
"123","cal_kluster",9,8,81.0830000001151,8,1,0,640000,100,0.6,"SkWGm",100,1
"124","ap_kluster",8,8,2.12299999991956,8,0,0,640000,100,0.6,"SkWGm",100,1
"125","BIC_kluster",8,8,36.2820000000356,8,0,0,640000,200,0.6,"SkWGm",100,1
"126","pam_kluster",8,8,23.0800000000017,8,0,0,640000,200,0.6,"SkWGm",100,1
"127","cal_kluster",8,8,118.01599999996,8,0,0,640000,200,0.6,"SkWGm",100,1
"128","ap_kluster",8,8,7.55000000011932,8,0,0,640000,200,0.6,"SkWGm",100,1
"129","BIC_kluster",8,8,59.5610000000161,8,0,0,640000,300,0.6,"SkWGm",100,1
"130","pam_kluster",8,8,59.8340000000026,8,0,0,640000,300,0.6,"SkWGm",100,1
"131","cal_kluster",8,8,155.489999999932,8,0,0,640000,300,0.6,"SkWGm",100,1
"132","ap_kluster",8,8,16.1310000000522,8,0,0,640000,300,0.6,"SkWGm",100,1
"133","BIC_kluster",8,8,88.0939999999973,8,0,0,640000,400,0.6,"SkWGm",100,1
"134","pam_kluster",8,8,119.156000000061,8,0,0,640000,400,0.6,"SkWGm",100,1
"135","cal_kluster",8,8,193.99799999989,8,0,0,640000,400,0.6,"SkWGm",100,1
"136","ap_kluster",8,8,27.2439999999769,8,0,0,640000,400,0.6,"SkWGm",100,1
"137","BIC_kluster",8,8,117.092999999979,8,0,0,640000,500,0.6,"SkWGm",100,1
"138","pam_kluster",8,8,204.114000000016,8,0,0,640000,500,0.6,"SkWGm",100,1
"139","cal_kluster",8,8,233.880999999936,8,0,0,640000,500,0.6,"SkWGm",100,1
"140","ap_kluster",8,8,42.5709999999817,8,0,0,640000,500,0.6,"SkWGm",100,1
"141","BIC_kluster",8,8,456.196000000011,8,0,0,640000,1000,0.6,"SkWGm",100,1
"142","pam_kluster",8,8,1018.69100000002,8,0,0,640000,1000,0.6,"SkWGm",100,1
"143","cal_kluster",8,8,435.648999999859,8,0,0,640000,1000,0.6,"SkWGm",100,1
"144","ap_kluster",8,8,213.313000000024,8,0,0,640000,1000,0.6,"SkWGm",100,1
"145","BIC_kluster",9,9,14.9530000000668,8,1,1,640000,100,0.7,"PlKEU",100,1
"146","pam_kluster",8,8,5.14500000006228,8,0,0,640000,100,0.7,"PlKEU",100,1
"147","cal_kluster",11,9,79.5349999999744,8,3,1,640000,100,0.7,"PlKEU",100,1
"148","ap_kluster",8,8,2.16799999994691,8,0,0,640000,100,0.7,"PlKEU",100,1
"149","BIC_kluster",9,8,32.5460000000458,8,1,0,640000,200,0.7,"PlKEU",100,1
"150","pam_kluster",8,8,22.9280000000144,8,0,0,640000,200,0.7,"PlKEU",100,1
"151","cal_kluster",9,9,115.716999999975,8,1,1,640000,200,0.7,"PlKEU",100,1
"152","ap_kluster",8,8,7.41199999998207,8,0,0,640000,200,0.7,"PlKEU",100,1
"153","BIC_kluster",8,8,53.713999999949,8,0,0,640000,300,0.7,"PlKEU",100,1
"154","pam_kluster",8,8,58.1619999999966,8,0,0,640000,300,0.7,"PlKEU",100,1
"155","cal_kluster",9,9,151.219000000041,8,1,1,640000,300,0.7,"PlKEU",100,1
"156","ap_kluster",8,8,16.428000000029,8,0,0,640000,300,0.7,"PlKEU",100,1
"157","BIC_kluster",8,8,80.6599999999307,8,0,0,640000,400,0.7,"PlKEU",100,1
"158","pam_kluster",8,8,113.287000000113,8,0,0,640000,400,0.7,"PlKEU",100,1
"159","cal_kluster",9,9,189.058999999994,8,1,1,640000,400,0.7,"PlKEU",100,1
"160","ap_kluster",8,8,27.7889999999752,8,0,0,640000,400,0.7,"PlKEU",100,1
"161","BIC_kluster",8,8,102.88499999998,8,0,0,640000,500,0.7,"PlKEU",100,1
"162","pam_kluster",8,8,195.764999999941,8,0,0,640000,500,0.7,"PlKEU",100,1
"163","cal_kluster",9,9,225.612000000067,8,1,1,640000,500,0.7,"PlKEU",100,1
"164","ap_kluster",8,8,43.7699999999895,8,0,0,640000,500,0.7,"PlKEU",100,1
"165","BIC_kluster",8,8,265.039000000033,8,0,0,640000,1000,0.7,"PlKEU",100,1
"166","pam_kluster",8,8,941.748999999982,8,0,0,640000,1000,0.7,"PlKEU",100,1
"167","cal_kluster",9,9,419.816999999981,8,1,1,640000,1000,0.7,"PlKEU",100,1
"168","ap_kluster",8,8,220.023000000074,8,0,0,640000,1000,0.7,"PlKEU",100,1
