"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"55","pam_kluster_mean",14,5.2738400000002,14,0,2800,0.5,"okcCHmk",100,100,25
"56","ap_kluster_mean",10,2.36535999999993,14,-4,2800,0.5,"okcCHmk",100,100,25
"57","BIC_kluster_frq",14,27.9709599999999,14,0,2800,0.5,"okcCHmk",100,100,25
"58","cal_kluster_frq",15,88.1909599999993,14,1,2800,0.5,"okcCHmk",100,100,25
"59","pam_kluster_frq",14,5.2738400000002,14,0,2800,0.5,"okcCHmk",100,100,25
"60","ap_kluster_frq",10,2.36535999999993,14,-4,2800,0.5,"okcCHmk",100,100,25
"61","BIC.best",14,12.1880000000019,14,0,2800,0.6,"oNYq0a9",100,100,25
"62","pamk.best",10,36.3029999999999,14,-4,2800,0.6,"oNYq0a9",100,100,25
"63","calinski.best",15,6.18599999999424,14,1,2800,0.6,"oNYq0a9",100,100,25
"64","apclus.best",14,22.1200000000026,14,0,2800,0.6,"oNYq0a9",100,100,25
"65","BIC_kluster_mean",14,27.2614000000001,14,0,2800,0.6,"oNYq0a9",100,100,25
"66","cal_kluster_mean",15,85.5846400000001,14,1,2800,0.6,"oNYq0a9",100,100,25
"67","pam_kluster_mean",14,5.37267999999982,14,0,2800,0.6,"oNYq0a9",100,100,25
"68","ap_kluster_mean",10,2.58071999999956,14,-4,2800,0.6,"oNYq0a9",100,100,25
"69","BIC_kluster_frq",14,27.2614000000001,14,0,2800,0.6,"oNYq0a9",100,100,25
"70","cal_kluster_frq",15,85.5846400000001,14,1,2800,0.6,"oNYq0a9",100,100,25
"71","pam_kluster_frq",14,5.37267999999982,14,0,2800,0.6,"oNYq0a9",100,100,25
"72","ap_kluster_frq",11,2.58071999999956,14,-3,2800,0.6,"oNYq0a9",100,100,25
"73","BIC.best",14,9.36000000000058,14,0,2800,0.7,"StUwD0S",100,100,25
"74","pamk.best",10,23.6690000000017,14,-4,2800,0.7,"StUwD0S",100,100,25
"75","calinski.best",14,5.83899999999994,14,0,2800,0.7,"StUwD0S",100,100,25
"76","apclus.best",14,23.4349999999977,14,0,2800,0.7,"StUwD0S",100,100,25
"77","BIC_kluster_mean",14,25.6550400000004,14,0,2800,0.7,"StUwD0S",100,100,25
"78","cal_kluster_mean",15,84.5145600000001,14,1,2800,0.7,"StUwD0S",100,100,25
"79","pam_kluster_mean",14,5.33331999999966,14,0,2800,0.7,"StUwD0S",100,100,25
"80","ap_kluster_mean",11,2.60760000000009,14,-3,2800,0.7,"StUwD0S",100,100,25
"81","BIC_kluster_frq",14,25.6550400000004,14,0,2800,0.7,"StUwD0S",100,100,25
"82","cal_kluster_frq",15,84.5145600000001,14,1,2800,0.7,"StUwD0S",100,100,25
"83","pam_kluster_frq",14,5.33331999999966,14,0,2800,0.7,"StUwD0S",100,100,25
"84","ap_kluster_frq",12,2.60760000000009,14,-2,2800,0.7,"StUwD0S",100,100,25
