"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",11,19.781999999992,10,1,2000,0.1,"15DOZop",100,100,25
"2","pamk.best",10,23.525999999998,10,0,2000,0.1,"15DOZop",100,100,25
"3","calinski.best",11,9.03700000001118,10,1,2000,0.1,"15DOZop",100,100,25
"4","apclus.best",27,19.5449999999983,10,17,2000,0.1,"15DOZop",100,100,25
"5","BIC_kluster_mean",7,51.13016,10,-3,2000,0.1,"15DOZop",100,100,25
"6","cal_kluster_mean",14,120.596959999999,10,4,2000,0.1,"15DOZop",100,100,25
"7","pam_kluster_mean",10,7.06627999999968,10,0,2000,0.1,"15DOZop",100,100,25
"8","ap_kluster_mean",9,2.67255999999994,10,-1,2000,0.1,"15DOZop",100,100,25
"9","BIC_kluster_frq",3,51.13016,10,-7,2000,0.1,"15DOZop",100,100,25
"10","cal_kluster_frq",15,120.596959999999,10,5,2000,0.1,"15DOZop",100,100,25
"11","pam_kluster_frq",10,7.06627999999968,10,0,2000,0.1,"15DOZop",100,100,25
"12","ap_kluster_frq",10,2.67255999999994,10,0,2000,0.1,"15DOZop",100,100,25
"13","BIC.best",11,17.5010000000038,10,1,2000,0.2,"HAZxWVi",100,100,25
"14","pamk.best",10,16.0889999999927,10,0,2000,0.2,"HAZxWVi",100,100,25
"15","calinski.best",10,6.625,10,0,2000,0.2,"HAZxWVi",100,100,25
"16","apclus.best",20,28.5639999999985,10,10,2000,0.2,"HAZxWVi",100,100,25
"17","BIC_kluster_mean",10,41.9304400000005,10,0,2000,0.2,"HAZxWVi",100,100,25
"18","cal_kluster_mean",13,98.5686800000019,10,3,2000,0.2,"HAZxWVi",100,100,25
"19","pam_kluster_mean",10,6.54440000000002,10,0,2000,0.2,"HAZxWVi",100,100,25
"20","ap_kluster_mean",10,3.07152000000002,10,0,2000,0.2,"HAZxWVi",100,100,25
"21","BIC_kluster_frq",10,41.9304400000005,10,0,2000,0.2,"HAZxWVi",100,100,25
"22","cal_kluster_frq",15,98.5686800000019,10,5,2000,0.2,"HAZxWVi",100,100,25
"23","pam_kluster_frq",10,6.54440000000002,10,0,2000,0.2,"HAZxWVi",100,100,25
"24","ap_kluster_frq",10,3.07152000000002,10,0,2000,0.2,"HAZxWVi",100,100,25
"25","BIC.best",10,17.7599999999948,10,0,2000,0.3,"8GFFuh5",100,100,25
"26","pamk.best",10,18.8650000000052,10,0,2000,0.3,"8GFFuh5",100,100,25
"27","calinski.best",10,6.39499999998952,10,0,2000,0.3,"8GFFuh5",100,100,25
"28","apclus.best",13,21.320000000007,10,3,2000,0.3,"8GFFuh5",100,100,25
"29","BIC_kluster_mean",10,31.5288800000004,10,0,2000,0.3,"8GFFuh5",100,100,25
"30","cal_kluster_mean",13,95.5414799999999,10,3,2000,0.3,"8GFFuh5",100,100,25
"31","pam_kluster_mean",10,6.18631999999983,10,0,2000,0.3,"8GFFuh5",100,100,25
"32","ap_kluster_mean",10,2.80779999999912,10,0,2000,0.3,"8GFFuh5",100,100,25
"33","BIC_kluster_frq",10,31.5288800000004,10,0,2000,0.3,"8GFFuh5",100,100,25
"34","cal_kluster_frq",15,95.5414799999999,10,5,2000,0.3,"8GFFuh5",100,100,25
"35","pam_kluster_frq",10,6.18631999999983,10,0,2000,0.3,"8GFFuh5",100,100,25
"36","ap_kluster_frq",10,2.80779999999912,10,0,2000,0.3,"8GFFuh5",100,100,25
"37","BIC.best",10,10.9799999999959,10,0,2000,0.4,"mMZckAq",100,100,25
"38","pamk.best",10,19.5019999999931,10,0,2000,0.4,"mMZckAq",100,100,25
"39","calinski.best",11,5.47200000000885,10,1,2000,0.4,"mMZckAq",100,100,25
"40","apclus.best",11,16.2550000000047,10,1,2000,0.4,"mMZckAq",100,100,25
"41","BIC_kluster_mean",11,27.1467999999999,10,1,2000,0.4,"mMZckAq",100,100,25
"42","cal_kluster_mean",13,106.02004,10,3,2000,0.4,"mMZckAq",100,100,25
"43","pam_kluster_mean",10,6.31471999999951,10,0,2000,0.4,"mMZckAq",100,100,25
"44","ap_kluster_mean",10,3.316320000001,10,0,2000,0.4,"mMZckAq",100,100,25
"45","BIC_kluster_frq",10,27.1467999999999,10,0,2000,0.4,"mMZckAq",100,100,25
"46","cal_kluster_frq",11,106.02004,10,1,2000,0.4,"mMZckAq",100,100,25
"47","pam_kluster_frq",10,6.31471999999951,10,0,2000,0.4,"mMZckAq",100,100,25
"48","ap_kluster_frq",10,3.316320000001,10,0,2000,0.4,"mMZckAq",100,100,25
"49","BIC.best",10,11.9630000000034,10,0,2000,0.5,"Mky99St",100,100,25
"50","pamk.best",10,16.9879999999976,10,0,2000,0.5,"Mky99St",100,100,25
"51","calinski.best",10,5.50400000000081,10,0,2000,0.5,"Mky99St",100,100,25
"52","apclus.best",11,14.6160000000091,10,1,2000,0.5,"Mky99St",100,100,25
"53","BIC_kluster_mean",11,26.5352799999999,10,1,2000,0.5,"Mky99St",100,100,25
"54","cal_kluster_mean",13,108.789919999999,10,3,2000,0.5,"Mky99St",100,100,25
"55","pam_kluster_mean",10,6.50776000000071,10,0,2000,0.5,"Mky99St",100,100,25
"56","ap_kluster_mean",10,3.5148800000007,10,0,2000,0.5,"Mky99St",100,100,25
"57","BIC_kluster_frq",10,26.5352799999999,10,0,2000,0.5,"Mky99St",100,100,25
"58","cal_kluster_frq",15,108.789919999999,10,5,2000,0.5,"Mky99St",100,100,25
"59","pam_kluster_frq",10,6.50776000000071,10,0,2000,0.5,"Mky99St",100,100,25
"60","ap_kluster_frq",10,3.5148800000007,10,0,2000,0.5,"Mky99St",100,100,25
"61","BIC.best",10,12.5699999999924,10,0,2000,0.6,"Gl2BDmU",100,100,25
"62","pamk.best",10,18.4959999999992,10,0,2000,0.6,"Gl2BDmU",100,100,25
"63","calinski.best",10,5.33199999999488,10,0,2000,0.6,"Gl2BDmU",100,100,25
"64","apclus.best",10,14.275999999998,10,0,2000,0.6,"Gl2BDmU",100,100,25
"65","BIC_kluster_mean",10,20.5835600000009,10,0,2000,0.6,"Gl2BDmU",100,100,25
"66","cal_kluster_mean",12,123.50404,10,2,2000,0.6,"Gl2BDmU",100,100,25
"67","pam_kluster_mean",10,6.45851999999955,10,0,2000,0.6,"Gl2BDmU",100,100,25
"68","ap_kluster_mean",10,3.36935999999987,10,0,2000,0.6,"Gl2BDmU",100,100,25
"69","BIC_kluster_frq",10,20.5835600000009,10,0,2000,0.6,"Gl2BDmU",100,100,25
"70","cal_kluster_frq",10,123.50404,10,0,2000,0.6,"Gl2BDmU",100,100,25
"71","pam_kluster_frq",10,6.45851999999955,10,0,2000,0.6,"Gl2BDmU",100,100,25
"72","ap_kluster_frq",10,3.36935999999987,10,0,2000,0.6,"Gl2BDmU",100,100,25
"73","BIC.best",10,15.122000000003,10,0,2000,0.7,"nfwCyZG",100,100,25
"74","pamk.best",10,33.7319999999891,10,0,2000,0.7,"nfwCyZG",100,100,25
"75","calinski.best",11,7.99499999999534,10,1,2000,0.7,"nfwCyZG",100,100,25
"76","apclus.best",10,28.6450000000041,10,0,2000,0.7,"nfwCyZG",100,100,25
"77","BIC_kluster_mean",10,31.1382800000004,10,0,2000,0.7,"nfwCyZG",100,100,25
"78","cal_kluster_mean",13,89.3094399999996,10,3,2000,0.7,"nfwCyZG",100,100,25
"79","pam_kluster_mean",10,9.11071999999869,10,0,2000,0.7,"nfwCyZG",100,100,25
"80","ap_kluster_mean",10,2.70495999999926,10,0,2000,0.7,"nfwCyZG",100,100,25
"81","BIC_kluster_frq",10,31.1382800000004,10,0,2000,0.7,"nfwCyZG",100,100,25
"82","cal_kluster_frq",15,89.3094399999996,10,5,2000,0.7,"nfwCyZG",100,100,25
"83","pam_kluster_frq",10,9.11071999999869,10,0,2000,0.7,"nfwCyZG",100,100,25
"84","ap_kluster_frq",10,2.70495999999926,10,0,2000,0.7,"nfwCyZG",100,100,25
