"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"32","ap_kluster_mean",7,2.27580000000009,7,0,1400,0.3,"SJrlmhP",100,100,25
"33","BIC_kluster_frq",7,31.5132399999999,7,0,1400,0.3,"SJrlmhP",100,100,25
"34","cal_kluster_frq",7,86.7943200000001,7,0,1400,0.3,"SJrlmhP",100,100,25
"35","pam_kluster_frq",7,6.11820000000007,7,0,1400,0.3,"SJrlmhP",100,100,25
"36","ap_kluster_frq",7,2.27580000000009,7,0,1400,0.3,"SJrlmhP",100,100,25
"37","BIC.best",7,8.42599999999948,7,0,1400,0.4,"6dvwHj9",100,100,25
"38","pamk.best",7,8.54399999999987,7,0,1400,0.4,"6dvwHj9",100,100,25
"39","calinski.best",8,3.71200000000135,7,1,1400,0.4,"6dvwHj9",100,100,25
"40","apclus.best",13,7.35899999999856,7,6,1400,0.4,"6dvwHj9",100,100,25
"41","BIC_kluster_mean",7,26.58128,7,0,1400,0.4,"6dvwHj9",100,100,25
"42","cal_kluster_mean",12,85.0725599999999,7,5,1400,0.4,"6dvwHj9",100,100,25
"43","pam_kluster_mean",7,6.0259199999999,7,0,1400,0.4,"6dvwHj9",100,100,25
"44","ap_kluster_mean",7,2.31016000000018,7,0,1400,0.4,"6dvwHj9",100,100,25
"45","BIC_kluster_frq",7,26.58128,7,0,1400,0.4,"6dvwHj9",100,100,25
"46","cal_kluster_frq",15,85.0725599999999,7,8,1400,0.4,"6dvwHj9",100,100,25
"47","pam_kluster_frq",7,6.0259199999999,7,0,1400,0.4,"6dvwHj9",100,100,25
"48","ap_kluster_frq",7,2.31016000000018,7,0,1400,0.4,"6dvwHj9",100,100,25
"49","BIC.best",7,8.71199999999953,7,0,1400,0.5,"HdxtIyl",100,100,25
"50","pamk.best",7,8.52100000000064,7,0,1400,0.5,"HdxtIyl",100,100,25
"51","calinski.best",7,3.69599999999991,7,0,1400,0.5,"HdxtIyl",100,100,25
"52","apclus.best",11,8.59299999999894,7,4,1400,0.5,"HdxtIyl",100,100,25
"53","BIC_kluster_mean",7,23.83084,7,0,1400,0.5,"HdxtIyl",100,100,25
"54","cal_kluster_mean",11,85.54364,7,4,1400,0.5,"HdxtIyl",100,100,25
"55","pam_kluster_mean",7,6.18884000000005,7,0,1400,0.5,"HdxtIyl",100,100,25
"56","ap_kluster_mean",7,2.31027999999991,7,0,1400,0.5,"HdxtIyl",100,100,25
"57","BIC_kluster_frq",7,23.83084,7,0,1400,0.5,"HdxtIyl",100,100,25
"58","cal_kluster_frq",15,85.54364,7,8,1400,0.5,"HdxtIyl",100,100,25
"59","pam_kluster_frq",7,6.18884000000005,7,0,1400,0.5,"HdxtIyl",100,100,25
"60","ap_kluster_frq",7,2.31027999999991,7,0,1400,0.5,"HdxtIyl",100,100,25
"61","BIC.best",8,9.61699999999837,7,1,1400,0.6,"mTjOsz5",100,100,25
"62","pamk.best",7,7.84400000000096,7,0,1400,0.6,"mTjOsz5",100,100,25
"63","calinski.best",7,3.55299999999988,7,0,1400,0.6,"mTjOsz5",100,100,25
"64","apclus.best",7,6.87199999999939,7,0,1400,0.6,"mTjOsz5",100,100,25
"65","BIC_kluster_mean",7,21.7025199999999,7,0,1400,0.6,"mTjOsz5",100,100,25
"66","cal_kluster_mean",8,83.8768800000001,7,1,1400,0.6,"mTjOsz5",100,100,25
"67","pam_kluster_mean",7,6.28748000000007,7,0,1400,0.6,"mTjOsz5",100,100,25
"68","ap_kluster_mean",7,2.33432000000001,7,0,1400,0.6,"mTjOsz5",100,100,25
"69","BIC_kluster_frq",7,21.7025199999999,7,0,1400,0.6,"mTjOsz5",100,100,25
"70","cal_kluster_frq",7,83.8768800000001,7,0,1400,0.6,"mTjOsz5",100,100,25
"71","pam_kluster_frq",7,6.28748000000007,7,0,1400,0.6,"mTjOsz5",100,100,25
"72","ap_kluster_frq",7,2.33432000000001,7,0,1400,0.6,"mTjOsz5",100,100,25
"73","BIC.best",7,8.13800000000265,7,0,1400,0.7,"gvpz6gi",100,100,25
"74","pamk.best",7,9.31099999999788,7,0,1400,0.7,"gvpz6gi",100,100,25
"75","calinski.best",7,3.54300000000148,7,0,1400,0.7,"gvpz6gi",100,100,25
"76","apclus.best",7,6.24499999999898,7,0,1400,0.7,"gvpz6gi",100,100,25
"77","BIC_kluster_mean",7,17.66436,7,0,1400,0.7,"gvpz6gi",100,100,25
"78","cal_kluster_mean",7,90.9187199999999,7,0,1400,0.7,"gvpz6gi",100,100,25
"79","pam_kluster_mean",7,6.17323999999993,7,0,1400,0.7,"gvpz6gi",100,100,25
"80","ap_kluster_mean",7,2.57348000000027,7,0,1400,0.7,"gvpz6gi",100,100,25
"81","BIC_kluster_frq",7,17.66436,7,0,1400,0.7,"gvpz6gi",100,100,25
"82","cal_kluster_frq",7,90.9187199999999,7,0,1400,0.7,"gvpz6gi",100,100,25
"83","pam_kluster_frq",7,6.17323999999993,7,0,1400,0.7,"gvpz6gi",100,100,25
"84","ap_kluster_frq",7,2.57348000000027,7,0,1400,0.7,"gvpz6gi",100,100,25
