"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"31","pam_kluster_mean",11,5.80519999999997,11,0,2200,0.3,"ZWezUIT",100,100,25
"32","ap_kluster_mean",10,2.49347999999998,11,-1,2200,0.3,"ZWezUIT",100,100,25
"33","BIC_kluster_frq",11,30.28968,11,0,2200,0.3,"ZWezUIT",100,100,25
"34","cal_kluster_frq",15,88.06144,11,4,2200,0.3,"ZWezUIT",100,100,25
"35","pam_kluster_frq",11,5.80519999999997,11,0,2200,0.3,"ZWezUIT",100,100,25
"36","ap_kluster_frq",10,2.49347999999998,11,-1,2200,0.3,"ZWezUIT",100,100,25
"37","BIC.best",11,12.8430000000008,11,0,2200,0.4,"uSLwpnH",100,100,25
"38","pamk.best",10,24.5679999999993,11,-1,2200,0.4,"uSLwpnH",100,100,25
"39","calinski.best",11,6.33400000000074,11,0,2200,0.4,"uSLwpnH",100,100,25
"40","apclus.best",11,14.2159999999985,11,0,2200,0.4,"uSLwpnH",100,100,25
"41","BIC_kluster_mean",11,25.0482000000001,11,0,2200,0.4,"uSLwpnH",100,100,25
"42","cal_kluster_mean",13,88.3932800000001,11,2,2200,0.4,"uSLwpnH",100,100,25
"43","pam_kluster_mean",11,5.84219999999994,11,0,2200,0.4,"uSLwpnH",100,100,25
"44","ap_kluster_mean",10,2.44464,11,-1,2200,0.4,"uSLwpnH",100,100,25
"45","BIC_kluster_frq",11,25.0482000000001,11,0,2200,0.4,"uSLwpnH",100,100,25
"46","cal_kluster_frq",11,88.3932800000001,11,0,2200,0.4,"uSLwpnH",100,100,25
"47","pam_kluster_frq",11,5.84219999999994,11,0,2200,0.4,"uSLwpnH",100,100,25
"48","ap_kluster_frq",10,2.44464,11,-1,2200,0.4,"uSLwpnH",100,100,25
"49","BIC.best",11,11.1049999999996,11,0,2200,0.5,"cFMCGog",100,100,25
"50","pamk.best",10,13.4879999999994,11,-1,2200,0.5,"cFMCGog",100,100,25
"51","calinski.best",11,5.24099999999999,11,0,2200,0.5,"cFMCGog",100,100,25
"52","apclus.best",11,13.8450000000012,11,0,2200,0.5,"cFMCGog",100,100,25
"53","BIC_kluster_mean",11,22.9743599999999,11,0,2200,0.5,"cFMCGog",100,100,25
"54","cal_kluster_mean",13,84.5770400000003,11,2,2200,0.5,"cFMCGog",100,100,25
"55","pam_kluster_mean",11,5.72416000000005,11,0,2200,0.5,"cFMCGog",100,100,25
"56","ap_kluster_mean",11,2.49359999999986,11,0,2200,0.5,"cFMCGog",100,100,25
"57","BIC_kluster_frq",11,22.9743599999999,11,0,2200,0.5,"cFMCGog",100,100,25
"58","cal_kluster_frq",15,84.5770400000003,11,4,2200,0.5,"cFMCGog",100,100,25
"59","pam_kluster_frq",11,5.72416000000005,11,0,2200,0.5,"cFMCGog",100,100,25
"60","ap_kluster_frq",11,2.49359999999986,11,0,2200,0.5,"cFMCGog",100,100,25
"61","BIC.best",11,10.2860000000001,11,0,2200,0.6,"JitXASc",100,100,25
"62","pamk.best",10,14.6419999999998,11,-1,2200,0.6,"JitXASc",100,100,25
"63","calinski.best",11,4.7410000000018,11,0,2200,0.6,"JitXASc",100,100,25
"64","apclus.best",11,13.8139999999985,11,0,2200,0.6,"JitXASc",100,100,25
"65","BIC_kluster_mean",11,22.40056,11,0,2200,0.6,"JitXASc",100,100,25
"66","cal_kluster_mean",13,80.0302800000001,11,2,2200,0.6,"JitXASc",100,100,25
"67","pam_kluster_mean",11,5.84288,11,0,2200,0.6,"JitXASc",100,100,25
"68","ap_kluster_mean",11,2.52483999999997,11,0,2200,0.6,"JitXASc",100,100,25
"69","BIC_kluster_frq",11,22.40056,11,0,2200,0.6,"JitXASc",100,100,25
"70","cal_kluster_frq",15,80.0302800000001,11,4,2200,0.6,"JitXASc",100,100,25
"71","pam_kluster_frq",11,5.84288,11,0,2200,0.6,"JitXASc",100,100,25
"72","ap_kluster_frq",11,2.52483999999997,11,0,2200,0.6,"JitXASc",100,100,25
"73","BIC.best",11,7.21399999999994,11,0,2200,0.7,"Mo3ai9b",100,100,25
"74","pamk.best",10,23.9430000000029,11,-1,2200,0.7,"Mo3ai9b",100,100,25
"75","calinski.best",11,4.79799999999886,11,0,2200,0.7,"Mo3ai9b",100,100,25
"76","apclus.best",11,14.0060000000012,11,0,2200,0.7,"Mo3ai9b",100,100,25
"77","BIC_kluster_mean",11,19.4682799999999,11,0,2200,0.7,"Mo3ai9b",100,100,25
"78","cal_kluster_mean",13,81.56548,11,2,2200,0.7,"Mo3ai9b",100,100,25
"79","pam_kluster_mean",11,5.81559999999998,11,0,2200,0.7,"Mo3ai9b",100,100,25
"80","ap_kluster_mean",11,2.60155999999988,11,0,2200,0.7,"Mo3ai9b",100,100,25
"81","BIC_kluster_frq",11,19.4682799999999,11,0,2200,0.7,"Mo3ai9b",100,100,25
"82","cal_kluster_frq",11,81.56548,11,0,2200,0.7,"Mo3ai9b",100,100,25
"83","pam_kluster_frq",11,5.81559999999998,11,0,2200,0.7,"Mo3ai9b",100,100,25
"84","ap_kluster_frq",11,2.60155999999988,11,0,2200,0.7,"Mo3ai9b",100,100,25
