"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"41","BIC_kluster_mean",9,26.0056400000001,8,1,1600,0.4,"7dpPEnk",100,100,25
"42","cal_kluster_mean",13,95.2688799999998,8,5,1600,0.4,"7dpPEnk",100,100,25
"43","pam_kluster_mean",8,6.10592000000004,8,0,1600,0.4,"7dpPEnk",100,100,25
"44","ap_kluster_mean",8,2.55108000000007,8,0,1600,0.4,"7dpPEnk",100,100,25
"45","BIC_kluster_frq",8,26.0056400000001,8,0,1600,0.4,"7dpPEnk",100,100,25
"46","cal_kluster_frq",15,95.2688799999998,8,7,1600,0.4,"7dpPEnk",100,100,25
"47","pam_kluster_frq",8,6.10592000000004,8,0,1600,0.4,"7dpPEnk",100,100,25
"48","ap_kluster_frq",8,2.55108000000007,8,0,1600,0.4,"7dpPEnk",100,100,25
"49","BIC.best",8,8.96199999999953,8,0,1600,0.5,"2LIkdjB",100,100,25
"50","pamk.best",8,10.4860000000044,8,0,1600,0.5,"2LIkdjB",100,100,25
"51","calinski.best",8,4.54899999999907,8,0,1600,0.5,"2LIkdjB",100,100,25
"52","apclus.best",9,12.2320000000036,8,1,1600,0.5,"2LIkdjB",100,100,25
"53","BIC_kluster_mean",8,24.7563999999999,8,0,1600,0.5,"2LIkdjB",100,100,25
"54","cal_kluster_mean",10,94.5766400000005,8,2,1600,0.5,"2LIkdjB",100,100,25
"55","pam_kluster_mean",8,6.17467999999993,8,0,1600,0.5,"2LIkdjB",100,100,25
"56","ap_kluster_mean",8,2.72748000000021,8,0,1600,0.5,"2LIkdjB",100,100,25
"57","BIC_kluster_frq",8,24.7563999999999,8,0,1600,0.5,"2LIkdjB",100,100,25
"58","cal_kluster_frq",8,94.5766400000005,8,0,1600,0.5,"2LIkdjB",100,100,25
"59","pam_kluster_frq",8,6.17467999999993,8,0,1600,0.5,"2LIkdjB",100,100,25
"60","ap_kluster_frq",8,2.72748000000021,8,0,1600,0.5,"2LIkdjB",100,100,25
"61","BIC.best",8,10.9950000000026,8,0,1600,0.6,"WYTJMzb",100,100,25
"62","pamk.best",8,9.89699999999721,8,0,1600,0.6,"WYTJMzb",100,100,25
"63","calinski.best",8,4.21500000000378,8,0,1600,0.6,"WYTJMzb",100,100,25
"64","apclus.best",8,9.85599999999977,8,0,1600,0.6,"WYTJMzb",100,100,25
"65","BIC_kluster_mean",8,20.8617199999993,8,0,1600,0.6,"WYTJMzb",100,100,25
"66","cal_kluster_mean",9,94.5246399999995,8,1,1600,0.6,"WYTJMzb",100,100,25
"67","pam_kluster_mean",8,6.32704000000027,8,0,1600,0.6,"WYTJMzb",100,100,25
"68","ap_kluster_mean",8,2.76380000000005,8,0,1600,0.6,"WYTJMzb",100,100,25
"69","BIC_kluster_frq",8,20.8617199999993,8,0,1600,0.6,"WYTJMzb",100,100,25
"70","cal_kluster_frq",8,94.5246399999995,8,0,1600,0.6,"WYTJMzb",100,100,25
"71","pam_kluster_frq",8,6.32704000000027,8,0,1600,0.6,"WYTJMzb",100,100,25
"72","ap_kluster_frq",8,2.76380000000005,8,0,1600,0.6,"WYTJMzb",100,100,25
"73","BIC.best",8,6.91300000000047,8,0,1600,0.7,"9cD3aQZ",100,100,25
"74","pamk.best",8,12.6339999999982,8,0,1600,0.7,"9cD3aQZ",100,100,25
"75","calinski.best",8,3.91100000000006,8,0,1600,0.7,"9cD3aQZ",100,100,25
"76","apclus.best",8,9.70100000000093,8,0,1600,0.7,"9cD3aQZ",100,100,25
"77","BIC_kluster_mean",8,19.1353199999992,8,0,1600,0.7,"9cD3aQZ",100,100,25
"78","cal_kluster_mean",12,89.5762,8,4,1600,0.7,"9cD3aQZ",100,100,25
"79","pam_kluster_mean",8,6.28715999999986,8,0,1600,0.7,"9cD3aQZ",100,100,25
"80","ap_kluster_mean",8,2.65668000000063,8,0,1600,0.7,"9cD3aQZ",100,100,25
"81","BIC_kluster_frq",8,19.1353199999992,8,0,1600,0.7,"9cD3aQZ",100,100,25
"82","cal_kluster_frq",15,89.5762,8,7,1600,0.7,"9cD3aQZ",100,100,25
"83","pam_kluster_frq",8,6.28715999999986,8,0,1600,0.7,"9cD3aQZ",100,100,25
"84","ap_kluster_frq",8,2.65668000000063,8,0,1600,0.7,"9cD3aQZ",100,100,25
