"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"61","BIC.best",14,11.6970000000001,13,1,2600,0.6,"iY6DDFN",100,100,25
"62","pamk.best",10,30.6700000000019,13,-3,2600,0.6,"iY6DDFN",100,100,25
"63","calinski.best",13,5.06499999999869,13,0,2600,0.6,"iY6DDFN",100,100,25
"64","apclus.best",13,19.724000000002,13,0,2600,0.6,"iY6DDFN",100,100,25
"65","BIC_kluster_mean",13,23.8891999999998,13,0,2600,0.6,"iY6DDFN",100,100,25
"66","cal_kluster_mean",14,81.71556,13,1,2600,0.6,"iY6DDFN",100,100,25
"67","pam_kluster_mean",13,5.26243999999992,13,0,2600,0.6,"iY6DDFN",100,100,25
"68","ap_kluster_mean",11,2.58115999999995,13,-2,2600,0.6,"iY6DDFN",100,100,25
"69","BIC_kluster_frq",13,23.8891999999998,13,0,2600,0.6,"iY6DDFN",100,100,25
"70","cal_kluster_frq",15,81.71556,13,2,2600,0.6,"iY6DDFN",100,100,25
"71","pam_kluster_frq",13,5.26243999999992,13,0,2600,0.6,"iY6DDFN",100,100,25
"72","ap_kluster_frq",11,2.58115999999995,13,-2,2600,0.6,"iY6DDFN",100,100,25
"73","BIC.best",13,7.06099999999788,13,0,2600,0.7,"kTXsD8U",100,100,25
"74","pamk.best",10,21.2090000000026,13,-3,2600,0.7,"kTXsD8U",100,100,25
"75","calinski.best",14,5.44999999999709,13,1,2600,0.7,"kTXsD8U",100,100,25
"76","apclus.best",13,19.1360000000022,13,0,2600,0.7,"kTXsD8U",100,100,25
"77","BIC_kluster_mean",13,21.8699200000001,13,0,2600,0.7,"kTXsD8U",100,100,25
"78","cal_kluster_mean",15,85.2838400000002,13,2,2600,0.7,"kTXsD8U",100,100,25
"79","pam_kluster_mean",13,5.65356,13,0,2600,0.7,"kTXsD8U",100,100,25
"80","ap_kluster_mean",11,2.59403999999995,13,-2,2600,0.7,"kTXsD8U",100,100,25
"81","BIC_kluster_frq",13,21.8699200000001,13,0,2600,0.7,"kTXsD8U",100,100,25
"82","cal_kluster_frq",15,85.2838400000002,13,2,2600,0.7,"kTXsD8U",100,100,25
"83","pam_kluster_frq",13,5.65356,13,0,2600,0.7,"kTXsD8U",100,100,25
"84","ap_kluster_frq",12,2.59403999999995,13,-1,2600,0.7,"kTXsD8U",100,100,25
