"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"51","calinski.best",6,2.69999999999709,6,0,1200,0.5,"Z986kct",100,100,25
"52","apclus.best",8,4.57100000001083,6,2,1200,0.5,"Z986kct",100,100,25
"53","BIC_kluster_mean",6,21.2989599999995,6,0,1200,0.5,"Z986kct",100,100,25
"54","cal_kluster_mean",8,77.591160000001,6,2,1200,0.5,"Z986kct",100,100,25
"55","pam_kluster_mean",6,5.00512000000046,6,0,1200,0.5,"Z986kct",100,100,25
"56","ap_kluster_mean",6,1.92735999999975,6,0,1200,0.5,"Z986kct",100,100,25
"57","BIC_kluster_frq",6,21.2989599999995,6,0,1200,0.5,"Z986kct",100,100,25
"58","cal_kluster_frq",6,77.591160000001,6,0,1200,0.5,"Z986kct",100,100,25
"59","pam_kluster_frq",6,5.00512000000046,6,0,1200,0.5,"Z986kct",100,100,25
"60","ap_kluster_frq",6,1.92735999999975,6,0,1200,0.5,"Z986kct",100,100,25
"61","BIC.best",6,8.60699999998906,6,0,1200,0.6,"3hw2Yh2",100,100,25
"62","pamk.best",6,6.47100000000501,6,0,1200,0.6,"3hw2Yh2",100,100,25
"63","calinski.best",6,2.77400000000489,6,0,1200,0.6,"3hw2Yh2",100,100,25
"64","apclus.best",6,5.06499999998778,6,0,1200,0.6,"3hw2Yh2",100,100,25
"65","BIC_kluster_mean",6,19.0945600000006,6,0,1200,0.6,"3hw2Yh2",100,100,25
"66","cal_kluster_mean",6,77.1011199999996,6,0,1200,0.6,"3hw2Yh2",100,100,25
"67","pam_kluster_mean",6,5.11703999999969,6,0,1200,0.6,"3hw2Yh2",100,100,25
"68","ap_kluster_mean",6,1.9551999999996,6,0,1200,0.6,"3hw2Yh2",100,100,25
"69","BIC_kluster_frq",6,19.0945600000006,6,0,1200,0.6,"3hw2Yh2",100,100,25
"70","cal_kluster_frq",6,77.1011199999996,6,0,1200,0.6,"3hw2Yh2",100,100,25
"71","pam_kluster_frq",6,5.11703999999969,6,0,1200,0.6,"3hw2Yh2",100,100,25
"72","ap_kluster_frq",6,1.9551999999996,6,0,1200,0.6,"3hw2Yh2",100,100,25
"73","BIC.best",6,4.71500000001106,6,0,1200,0.7,"3QLrE5Y",100,100,25
"74","pamk.best",6,4.375,6,0,1200,0.7,"3QLrE5Y",100,100,25
"75","calinski.best",6,2.64099999998871,6,0,1200,0.7,"3QLrE5Y",100,100,25
"76","apclus.best",6,4.93600000000151,6,0,1200,0.7,"3QLrE5Y",100,100,25
"77","BIC_kluster_mean",6,15.1682799999998,6,0,1200,0.7,"3QLrE5Y",100,100,25
"78","cal_kluster_mean",7,75.0117200000002,6,1,1200,0.7,"3QLrE5Y",100,100,25
"79","pam_kluster_mean",6,5.08708000000101,6,0,1200,0.7,"3QLrE5Y",100,100,25
"80","ap_kluster_mean",6,1.94531999999948,6,0,1200,0.7,"3QLrE5Y",100,100,25
"81","BIC_kluster_frq",6,15.1682799999998,6,0,1200,0.7,"3QLrE5Y",100,100,25
"82","cal_kluster_frq",6,75.0117200000002,6,0,1200,0.7,"3QLrE5Y",100,100,25
"83","pam_kluster_frq",6,5.08708000000101,6,0,1200,0.7,"3QLrE5Y",100,100,25
"84","ap_kluster_frq",6,1.94531999999948,6,0,1200,0.7,"3QLrE5Y",100,100,25
